Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler	bwpId
11.4386	DL	1143	8	1	1	1	1	1	7574	28	0	52.2303	0	0	0
11.4391	DL	1143	9	0	1	1	1	1	7574	28	0	52.252	0	0	0
11.4396	DL	1143	9	1	1	1	1	1	7574	28	0	52.145	0	0	0
11.4401	DL	1144	0	0	1	1	1	1	7574	28	0	52.0648	0	0	0
11.4406	DL	1144	0	1	1	1	1	1	7574	28	0	52.1491	0	0	0
11.4411	DL	1144	1	0	1	1	1	1	7574	28	0	52.1662	0	0	0
11.4415	UL	1144	1	0	12	1	1	1	2934	14	0	14.108	0	0	0
11.4415	UL	1144	1	0	12	1	1	1	2934	14	0	14.108	0	0	0
11.4416	DL	1144	1	1	1	1	1	1	7574	28	0	52.0945	0	0	0
11.4421	DL	1144	2	0	1	1	1	1	7574	28	0	52.082	0	0	0
11.4426	DL	1144	2	1	1	1	1	1	7574	28	0	52.0785	0	0	0
11.4431	DL	1144	3	0	1	1	1	1	7574	28	0	52.013	0	0	0
11.4436	DL	1144	3	1	1	1	1	1	7574	28	0	51.9963	0	0	0
11.4441	DL	1144	4	0	1	1	1	1	7574	28	0	52.0346	0	0	0
11.4446	DL	1144	4	1	1	1	1	1	7574	28	0	52.0956	0	0	0
11.445	UL	1144	4	1	12	1	1	1	2934	14	0	14.0912	0	0	0
11.445	UL	1144	4	1	12	1	1	1	2934	14	0	14.0912	0	0	0
11.4451	DL	1144	5	0	1	1	1	1	7574	28	0	52.1114	0	0	0
11.4456	DL	1144	5	1	1	1	1	1	7574	28	0	52.2243	0	0	0
11.4461	DL	1144	6	0	1	1	1	1	7574	28	0	52.305	0	0	0
11.4466	DL	1144	6	1	1	1	1	1	7574	28	0	52.2972	0	0	0
11.4471	DL	1144	7	0	1	1	1	1	7574	28	0	52.2914	0	0	0
11.4476	DL	1144	7	1	1	1	1	1	7574	28	0	52.2582	0	0	0
11.4481	DL	1144	8	0	1	1	1	1	7574	28	0	52.2183	0	0	0
11.4485	UL	1144	8	0	12	1	1	1	2934	14	0	14.2364	0	0	0
11.4485	UL	1144	8	0	12	1	1	1	2934	14	0	14.2364	0	0	0
11.4486	DL	1144	8	1	1	1	1	1	7574	28	0	52.2381	0	0	0
11.4491	DL	1144	9	0	1	1	1	1	7574	28	0	52.1503	0	0	0
11.4496	DL	1144	9	1	1	1	1	1	7574	28	0	52.1323	0	0	0
11.4501	DL	1145	0	0	1	1	1	1	7574	28	0	52.1527	0	0	0
11.4506	DL	1145	0	1	1	1	1	1	7574	28	0	52.1362	0	0	0
11.4511	DL	1145	1	0	1	1	1	1	7574	28	0	52.1253	0	0	0
11.4515	UL	1145	1	0	12	1	1	1	2934	14	0	14.1219	0	0	0
11.4515	UL	1145	1	0	12	1	1	1	2934	14	0	14.1219	0	0	0
11.4516	DL	1145	1	1	1	1	1	1	7574	28	0	52.0889	0	0	0
11.4521	DL	1145	2	0	1	1	1	1	7574	28	0	52.0855	0	0	0
11.4526	DL	1145	2	1	1	1	1	1	7574	28	0	51.9731	0	0	0
11.4531	DL	1145	3	0	1	1	1	1	7574	28	0	52.0464	0	0	0
11.4536	DL	1145	3	1	1	1	1	1	7574	28	0	51.9651	0	0	0
11.4541	DL	1145	4	0	1	1	1	1	7574	28	0	52.0178	0	0	0
11.4545	UL	1145	4	0	12	1	1	1	2934	14	0	13.9822	0	0	0
11.4545	UL	1145	4	0	12	1	1	1	2934	14	0	13.9822	0	0	0
11.4546	DL	1145	4	1	1	1	1	1	7574	28	0	51.9004	0	0	0
11.4551	DL	1145	5	0	1	1	1	1	7574	28	0	51.8236	0	0	0
11.4556	DL	1145	5	1	1	1	1	1	7574	28	0	51.7442	0	0	0
11.4561	DL	1145	6	0	1	1	1	1	7574	28	0	51.7041	0	0	0
11.4566	DL	1145	6	1	1	1	1	1	7574	28	0	51.7766	0	0	0
11.4571	DL	1145	7	0	1	1	1	1	7574	28	0	51.8903	0	0	0
11.4575	UL	1145	7	0	12	1	1	1	2934	14	0	13.8494	0	0	0
11.4575	UL	1145	7	0	12	1	1	1	2934	14	0	13.8494	0	0	0
11.4576	DL	1145	7	1	1	1	1	1	7574	28	0	51.8232	0	0	0
11.4581	DL	1145	8	0	1	1	1	1	7574	28	0	51.8483	0	0	0
11.4586	DL	1145	8	1	1	1	1	1	7574	28	0	51.8343	0	0	0
11.4591	DL	1145	9	0	1	1	1	1	7574	28	0	51.7758	0	0	0
11.4596	DL	1145	9	1	1	1	1	1	7574	28	0	51.8679	0	0	0
11.4601	DL	1146	0	0	1	1	1	1	7574	28	0	51.8634	0	0	0
11.4606	DL	1146	0	1	1	1	1	1	7574	28	0	51.8768	0	0	0
11.461	UL	1146	0	1	12	1	1	1	2934	14	0	13.8444	0	0	0
11.461	UL	1146	0	1	12	1	1	1	2934	14	0	13.8444	0	0	0
11.4611	DL	1146	1	0	1	1	1	1	7574	28	0	51.8355	0	0	0
11.4616	DL	1146	1	1	1	1	1	1	7574	28	0	51.881	0	0	0
11.4621	DL	1146	2	0	1	1	1	1	7574	28	0	51.859	0	0	0
11.4626	DL	1146	2	1	1	1	1	1	7574	28	0	51.7927	0	0	0
11.4631	DL	1146	3	0	1	1	1	1	7574	28	0	51.8578	0	0	0
11.4636	DL	1146	3	1	1	1	1	1	7574	28	0	51.7901	0	0	0
11.464	UL	1146	3	1	12	1	1	1	2934	14	0	13.7656	0	0	0
11.464	UL	1146	3	1	12	1	1	1	2934	14	0	13.7656	0	0	0
11.4641	DL	1146	4	0	1	1	1	1	7574	28	0	51.7878	0	0	0
11.4646	DL	1146	4	1	1	1	1	1	7574	28	0	51.7264	0	0	0
11.4651	DL	1146	5	0	1	1	1	1	7574	28	0	51.7945	0	0	0
11.4656	DL	1146	5	1	1	1	1	1	7574	28	0	51.7503	0	0	0
11.4661	DL	1146	6	0	1	1	1	1	7574	28	0	51.8387	0	0	0
11.4666	DL	1146	6	1	1	1	1	1	7574	28	0	51.9096	0	0	0
11.467	UL	1146	6	1	12	1	1	1	2934	14	0	13.7986	0	0	0
11.467	UL	1146	6	1	12	1	1	1	2934	14	0	13.7986	0	0	0
11.4671	DL	1146	7	0	1	1	1	1	7574	28	0	51.7779	0	0	0
11.4676	DL	1146	7	1	1	1	1	1	7574	28	0	51.894	0	0	0
11.4681	DL	1146	8	0	1	1	1	1	7574	28	0	51.9391	0	0	0
11.4686	DL	1146	8	1	1	1	1	1	7574	28	0	52.0352	0	0	0
11.4691	DL	1146	9	0	1	1	1	1	7574	28	0	52.018	0	0	0
11.4696	DL	1146	9	1	1	1	1	1	7574	28	0	51.9173	0	0	0
11.4701	DL	1147	0	0	1	1	1	1	7574	28	0	51.8467	0	0	0
11.4705	UL	1147	0	0	12	1	1	1	2934	14	0	13.8293	0	0	0
11.4705	UL	1147	0	0	12	1	1	1	2934	14	0	13.8293	0	0	0
11.4706	DL	1147	0	1	1	1	1	1	7574	28	0	51.8785	0	0	0
11.4711	DL	1147	1	0	1	1	1	1	7574	28	0	51.8174	0	0	0
11.4716	DL	1147	1	1	1	1	1	1	7574	28	0	51.7982	0	0	0
11.4721	DL	1147	2	0	1	1	1	1	7574	28	0	51.8535	0	0	0
11.4726	DL	1147	2	1	1	1	1	1	7574	28	0	51.8682	0	0	0
11.4731	DL	1147	3	0	1	1	1	1	7574	28	0	51.9075	0	0	0
11.4735	UL	1147	3	0	12	1	1	1	2934	14	0	13.86	0	0	0
11.4735	UL	1147	3	0	12	1	1	1	2934	14	0	13.86	0	0	0
11.4736	DL	1147	3	1	1	1	1	1	7574	28	0	51.9211	0	0	0
11.4741	DL	1147	4	0	1	1	1	1	7574	28	0	51.9368	0	0	0
11.4746	DL	1147	4	1	1	1	1	1	7574	28	0	51.978	0	0	0
11.4751	DL	1147	5	0	1	1	1	1	7574	28	0	51.9861	0	0	0
11.4756	DL	1147	5	1	1	1	1	1	7574	28	0	51.957	0	0	0
11.4761	DL	1147	6	0	1	1	1	1	7574	28	0	52.0808	0	0	0
11.4765	UL	1147	6	0	12	1	1	1	2934	14	0	14.0806	0	0	0
11.4765	UL	1147	6	0	12	1	1	1	2934	14	0	14.0806	0	0	0
11.4766	DL	1147	6	1	1	1	1	1	7574	28	0	52.0807	0	0	0
11.4771	DL	1147	7	0	1	1	1	1	7574	28	0	52.0865	0	0	0
11.4776	DL	1147	7	1	1	1	1	1	7574	28	0	52.1546	0	0	0
11.4781	DL	1147	8	0	1	1	1	1	7574	28	0	52.2259	0	0	0
11.4786	DL	1147	8	1	1	1	1	1	7574	28	0	52.1582	0	0	0
11.4791	DL	1147	9	0	1	1	1	1	7574	28	0	52.2131	0	0	0
11.4796	DL	1147	9	1	1	1	1	1	7574	28	0	52.1716	0	0	0
11.48	UL	1147	9	1	12	1	1	1	2934	14	0	14.0917	0	0	0
11.48	UL	1147	9	1	12	1	1	1	2934	14	0	14.0917	0	0	0
11.4801	DL	1148	0	0	1	1	1	1	7574	28	0	52.0204	0	0	0
11.4806	DL	1148	0	1	1	1	1	1	7574	28	0	51.9304	0	0	0
11.4811	DL	1148	1	0	1	1	1	1	7574	28	0	51.9601	0	0	0
11.4816	DL	1148	1	1	1	1	1	1	7574	28	0	51.8537	0	0	0
11.4821	DL	1148	2	0	1	1	1	1	7574	28	0	51.8711	0	0	0
11.4826	DL	1148	2	1	1	1	1	1	7574	28	0	51.8852	0	0	0
11.483	UL	1148	2	1	12	1	1	1	2934	14	0	13.8379	0	0	0
11.483	UL	1148	2	1	12	1	1	1	2934	14	0	13.8379	0	0	0
11.4831	DL	1148	3	0	1	1	1	1	7574	28	0	51.8737	0	0	0
11.4836	DL	1148	3	1	1	1	1	1	7574	28	0	51.7725	0	0	0
11.4841	DL	1148	4	0	1	1	1	1	7574	28	0	51.8882	0	0	0
11.4846	DL	1148	4	1	1	1	1	1	7574	28	0	51.8616	0	0	0
11.4851	DL	1148	5	0	1	1	1	1	7574	28	0	51.8968	0	0	0
11.4856	DL	1148	5	1	1	1	1	1	7574	28	0	52.0217	0	0	0
11.4861	DL	1148	6	0	1	1	1	1	7574	28	0	52.0439	0	0	0
11.4865	UL	1148	6	0	12	1	1	1	2934	14	0	14.0806	0	0	0
11.4865	UL	1148	6	0	12	1	1	1	2934	14	0	14.0806	0	0	0
11.4866	DL	1148	6	1	1	1	1	1	7574	28	0	52.0737	0	0	0
11.4871	DL	1148	7	0	1	1	1	1	7574	28	0	52.0755	0	0	0
11.4876	DL	1148	7	1	1	1	1	1	7574	28	0	52.0291	0	0	0
11.4881	DL	1148	8	0	1	1	1	1	7574	28	0	52.1183	0	0	0
11.4886	DL	1148	8	1	1	1	1	1	7574	28	0	52.1063	0	0	0
11.4891	DL	1148	9	0	1	1	1	1	7574	28	0	52.1718	0	0	0
11.4895	UL	1148	9	0	12	1	1	1	2934	14	0	14.1178	0	0	0
11.4895	UL	1148	9	0	12	1	1	1	2934	14	0	14.1178	0	0	0
11.4896	DL	1148	9	1	1	1	1	1	7574	28	0	52.1059	0	0	0
11.4901	DL	1149	0	0	1	1	1	1	7574	28	0	52.013	0	0	0
11.4906	DL	1149	0	1	1	1	1	1	7574	28	0	51.9904	0	0	0
11.4911	DL	1149	1	0	1	1	1	1	7574	28	0	51.9808	0	0	0
11.4916	DL	1149	1	1	1	1	1	1	7574	28	0	51.9141	0	0	0
11.4921	DL	1149	2	0	1	1	1	1	7574	28	0	51.8294	0	0	0
11.4925	UL	1149	2	0	12	1	1	1	2934	14	0	13.8373	0	0	0
11.4925	UL	1149	2	0	12	1	1	1	2934	14	0	13.8373	0	0	0
11.4926	DL	1149	2	1	1	1	1	1	7574	28	0	51.8623	0	0	0
11.4931	DL	1149	3	0	1	1	1	1	7574	28	0	51.955	0	0	0
11.4936	DL	1149	3	1	1	1	1	1	7574	28	0	51.8982	0	0	0
11.4941	DL	1149	4	0	1	1	1	1	7574	28	0	51.885	0	0	0
11.4946	DL	1149	4	1	1	1	1	1	7574	28	0	51.9571	0	0	0
11.4951	DL	1149	5	0	1	1	1	1	7574	28	0	51.8493	0	0	0
11.4956	DL	1149	5	1	1	1	1	1	7574	28	0	51.9149	0	0	0
11.496	UL	1149	5	1	12	1	1	1	2934	14	0	13.9647	0	0	0
11.496	UL	1149	5	1	12	1	1	1	2934	14	0	13.9647	0	0	0
11.4961	DL	1149	6	0	1	1	1	1	7574	28	0	51.9631	0	0	0
11.4966	DL	1149	6	1	1	1	1	1	7574	28	0	52.0455	0	0	0
11.4971	DL	1149	7	0	1	1	1	1	7574	28	0	51.9907	0	0	0
11.4976	DL	1149	7	1	1	1	1	1	7574	28	0	52.1069	0	0	0
11.4981	DL	1149	8	0	1	1	1	1	7574	28	0	52.1328	0	0	0
11.4986	DL	1149	8	1	1	1	1	1	7574	28	0	52.0967	0	0	0
11.499	UL	1149	8	1	12	1	1	1	2934	14	0	14.0162	0	0	0
11.499	UL	1149	8	1	12	1	1	1	2934	14	0	14.0162	0	0	0
11.4991	DL	1149	9	0	1	1	1	1	7574	28	0	52.0614	0	0	0
11.4996	DL	1149	9	1	1	1	1	1	7574	28	0	52.0363	0	0	0
11.5001	DL	1150	0	0	1	1	1	1	7574	28	0	51.9606	0	0	0
11.5006	DL	1150	0	1	1	1	1	1	7574	28	0	52.0928	0	0	0
11.5011	DL	1150	1	0	1	1	1	1	7574	28	0	52.0865	0	0	0
11.5016	DL	1150	1	1	1	1	1	1	7574	28	0	51.9342	0	0	0
11.502	UL	1150	1	1	12	1	1	1	2934	14	0	14.0087	0	0	0
11.502	UL	1150	1	1	12	1	1	1	2934	14	0	14.0087	0	0	0
11.5021	DL	1150	2	0	1	1	1	1	7574	28	0	52.0725	0	0	0
11.5026	DL	1150	2	1	1	1	1	1	7574	28	0	52.0476	0	0	0
11.5031	DL	1150	3	0	1	1	1	1	7574	28	0	52.0289	0	0	0
11.5036	DL	1150	3	1	1	1	1	1	7574	28	0	51.9731	0	0	0
11.5041	DL	1150	4	0	1	1	1	1	7574	28	0	51.8672	0	0	0
11.5046	DL	1150	4	1	1	1	1	1	7574	28	0	51.8998	0	0	0
11.5051	DL	1150	5	0	1	1	1	1	7574	28	0	51.9633	0	0	0
11.5055	UL	1150	5	0	12	1	1	1	2934	14	0	13.9315	0	0	0
11.5055	UL	1150	5	0	12	1	1	1	2934	14	0	13.9315	0	0	0
11.5056	DL	1150	5	1	1	1	1	1	7574	28	0	51.9022	0	0	0
11.5061	DL	1150	6	0	1	1	1	1	7574	28	0	51.8588	0	0	0
11.5066	DL	1150	6	1	1	1	1	1	7574	28	0	51.8274	0	0	0
11.5071	DL	1150	7	0	1	1	1	1	7574	28	0	51.7932	0	0	0
11.5076	DL	1150	7	1	1	1	1	1	7574	28	0	51.7465	0	0	0
11.5081	DL	1150	8	0	1	1	1	1	7574	28	0	51.8738	0	0	0
11.5085	UL	1150	8	0	12	1	1	1	2934	14	0	13.8889	0	0	0
11.5085	UL	1150	8	0	12	1	1	1	2934	14	0	13.8889	0	0	0
11.5086	DL	1150	8	1	1	1	1	1	7574	28	0	51.8663	0	0	0
11.5091	DL	1150	9	0	1	1	1	1	7574	28	0	51.7665	0	0	0
11.5096	DL	1150	9	1	1	1	1	1	7574	28	0	51.8239	0	0	0
11.5101	DL	1151	0	0	1	1	1	1	7574	28	0	51.8442	0	0	0
11.5106	DL	1151	0	1	1	1	1	1	7574	28	0	51.8562	0	0	0
11.5111	DL	1151	1	0	1	1	1	1	7574	28	0	51.8722	0	0	0
11.5116	DL	1151	1	1	1	1	1	1	7574	28	0	51.9449	0	0	0
11.512	UL	1151	1	1	12	1	1	1	2934	14	0	13.9662	0	0	0
11.512	UL	1151	1	1	12	1	1	1	2934	14	0	13.9662	0	0	0
11.5121	DL	1151	2	0	1	1	1	1	7574	28	0	51.9892	0	0	0
11.5126	DL	1151	2	1	1	1	1	1	7574	28	0	51.9731	0	0	0
11.5131	DL	1151	3	0	1	1	1	1	7574	28	0	51.8855	0	0	0
11.5136	DL	1151	3	1	1	1	1	1	7574	28	0	51.943	0	0	0
11.5141	DL	1151	4	0	1	1	1	1	7574	28	0	52.0085	0	0	0
11.5146	DL	1151	4	1	1	1	1	1	7574	28	0	51.9603	0	0	0
11.515	UL	1151	4	1	12	1	1	1	2934	14	0	13.9125	0	0	0
11.515	UL	1151	4	1	12	1	1	1	2934	14	0	13.9125	0	0	0
11.5151	DL	1151	5	0	1	1	1	1	7574	28	0	51.8412	0	0	0
11.5156	DL	1151	5	1	1	1	1	1	7574	28	0	51.8882	0	0	0
11.5161	DL	1151	6	0	1	1	1	1	7574	28	0	51.9387	0	0	0
11.5166	DL	1151	6	1	1	1	1	1	7574	28	0	51.9312	0	0	0
11.5171	DL	1151	7	0	1	1	1	1	7574	28	0	51.8918	0	0	0
11.5176	DL	1151	7	1	1	1	1	1	7574	28	0	51.9056	0	0	0
11.518	UL	1151	7	1	12	1	1	1	2934	14	0	13.9089	0	0	0
11.518	UL	1151	7	1	12	1	1	1	2934	14	0	13.9089	0	0	0
11.5181	DL	1151	8	0	1	1	1	1	7574	28	0	51.934	0	0	0
11.5186	DL	1151	8	1	1	1	1	1	7574	28	0	51.935	0	0	0
11.5191	DL	1151	9	0	1	1	1	1	7574	28	0	51.8979	0	0	0
11.5196	DL	1151	9	1	1	1	1	1	7574	28	0	51.893	0	0	0
11.5201	DL	1152	0	0	1	1	1	1	7574	28	0	51.9285	0	0	0
11.5206	DL	1152	0	1	1	1	1	1	7574	28	0	51.8604	0	0	0
11.5211	DL	1152	1	0	1	1	1	1	7574	28	0	51.7736	0	0	0
11.5215	UL	1152	1	0	12	1	1	1	2934	14	0	13.7886	0	0	0
11.5215	UL	1152	1	0	12	1	1	1	2934	14	0	13.7886	0	0	0
11.5216	DL	1152	1	1	1	1	1	1	7574	28	0	51.8317	0	0	0
11.5221	DL	1152	2	0	1	1	1	1	7574	28	0	51.9139	0	0	0
11.5226	DL	1152	2	1	1	1	1	1	7574	28	0	51.9375	0	0	0
11.5231	DL	1152	3	0	1	1	1	1	7574	28	0	51.9624	0	0	0
11.5236	DL	1152	3	1	1	1	1	1	7574	28	0	51.9426	0	0	0
11.5241	DL	1152	4	0	1	1	1	1	7574	28	0	52.0206	0	0	0
11.5245	UL	1152	4	0	12	1	1	1	2934	14	0	14.112	0	0	0
11.5245	UL	1152	4	0	12	1	1	1	2934	14	0	14.112	0	0	0
11.5246	DL	1152	4	1	1	1	1	1	7574	28	0	52.1225	0	0	0
11.5251	DL	1152	5	0	1	1	1	1	7574	28	0	52.2005	0	0	0
11.5256	DL	1152	5	1	1	1	1	1	7574	28	0	52.192	0	0	0
11.5261	DL	1152	6	0	1	1	1	1	7574	28	0	52.2152	0	0	0
11.5266	DL	1152	6	1	1	1	1	1	7574	28	0	52.226	0	0	0
11.5271	DL	1152	7	0	1	1	1	1	7574	28	0	52.2641	0	0	0
11.5275	UL	1152	7	0	12	1	1	1	2934	14	0	14.2727	0	0	0
11.5275	UL	1152	7	0	12	1	1	1	2934	14	0	14.2727	0	0	0
11.5276	DL	1152	7	1	1	1	1	1	7574	28	0	52.2479	0	0	0
11.5281	DL	1152	8	0	1	1	1	1	7574	28	0	52.21	0	0	0
11.5286	DL	1152	8	1	1	1	1	1	7574	28	0	52.2219	0	0	0
11.5291	DL	1152	9	0	1	1	1	1	7574	28	0	52.1193	0	0	0
11.5296	DL	1152	9	1	1	1	1	1	7574	28	0	52.0965	0	0	0
11.5301	DL	1153	0	0	1	1	1	1	7574	28	0	52.2238	0	0	0
11.5306	DL	1153	0	1	1	1	1	1	7574	28	0	52.237	0	0	0
11.531	UL	1153	0	1	12	1	1	1	2934	14	0	14.266	0	0	0
11.531	UL	1153	0	1	12	1	1	1	2934	14	0	14.266	0	0	0
11.5311	DL	1153	1	0	1	1	1	1	7574	28	0	52.2835	0	0	0
11.5316	DL	1153	1	1	1	1	1	1	7574	28	0	52.3495	0	0	0
11.5321	DL	1153	2	0	1	1	1	1	7574	28	0	52.3733	0	0	0
11.5326	DL	1153	2	1	1	1	1	1	7574	28	0	52.3552	0	0	0
11.5331	DL	1153	3	0	1	1	1	1	7574	28	0	52.1647	0	0	0
11.5336	DL	1153	3	1	1	1	1	1	7574	28	0	52.2144	0	0	0
11.534	UL	1153	3	1	12	1	1	1	2934	14	0	14.1554	0	0	0
11.534	UL	1153	3	1	12	1	1	1	2934	14	0	14.1554	0	0	0
11.5341	DL	1153	4	0	1	1	1	1	7574	28	0	52.1413	0	0	0
11.5346	DL	1153	4	1	1	1	1	1	7574	28	0	52.0807	0	0	0
11.5351	DL	1153	5	0	1	1	1	1	7574	28	0	52.1855	0	0	0
11.5356	DL	1153	5	1	1	1	1	1	7574	28	0	52.2149	0	0	0
11.5361	DL	1153	6	0	1	1	1	1	7574	28	0	52.1293	0	0	0
11.5366	DL	1153	6	1	1	1	1	1	7574	28	0	52.1016	0	0	0
11.5371	DL	1153	7	0	1	1	1	1	7574	28	0	52.0792	0	0	0
11.5375	UL	1153	7	0	12	1	1	1	2934	14	0	14.0621	0	0	0
11.5375	UL	1153	7	0	12	1	1	1	2934	14	0	14.0621	0	0	0
11.5376	DL	1153	7	1	1	1	1	1	7574	28	0	52.0976	0	0	0
11.5381	DL	1153	8	0	1	1	1	1	7574	28	0	52.0432	0	0	0
11.5386	DL	1153	8	1	1	1	1	1	7574	28	0	52.0967	0	0	0
11.5391	DL	1153	9	0	1	1	1	1	7574	28	0	52.1149	0	0	0
11.5396	DL	1153	9	1	1	1	1	1	7574	28	0	52.2189	0	0	0
11.5401	DL	1154	0	0	1	1	1	1	7574	28	0	52.2569	0	0	0
11.5405	UL	1154	0	0	12	1	1	1	2934	14	0	14.2999	0	0	0
11.5405	UL	1154	0	0	12	1	1	1	2934	14	0	14.2999	0	0	0
11.5406	DL	1154	0	1	1	1	1	1	7574	28	0	52.306	0	0	0
11.5411	DL	1154	1	0	1	1	1	1	7574	28	0	52.2099	0	0	0
11.5416	DL	1154	1	1	1	1	1	1	7574	28	0	52.216	0	0	0
11.5421	DL	1154	2	0	1	1	1	1	7574	28	0	52.1545	0	0	0
11.5426	DL	1154	2	1	1	1	1	1	7574	28	0	52.2249	0	0	0
11.5431	DL	1154	3	0	1	1	1	1	7574	28	0	52.2113	0	0	0
11.5435	UL	1154	3	0	12	1	1	1	2934	14	0	14.1324	0	0	0
11.5435	UL	1154	3	0	12	1	1	1	2934	14	0	14.1324	0	0	0
11.5436	DL	1154	3	1	1	1	1	1	7574	28	0	52.1996	0	0	0
11.5441	DL	1154	4	0	1	1	1	1	7574	28	0	52.2137	0	0	0
11.5446	DL	1154	4	1	1	1	1	1	7574	28	0	52.1647	0	0	0
11.5451	DL	1154	5	0	1	1	1	1	7574	28	0	52.1707	0	0	0
11.5456	DL	1154	5	1	1	1	1	1	7574	28	0	52.1401	0	0	0
11.5461	DL	1154	6	0	1	1	1	1	7574	28	0	52.0513	0	0	0
11.5466	DL	1154	6	1	1	1	1	1	7574	28	0	52.0673	0	0	0
11.547	UL	1154	6	1	12	1	1	1	2934	14	0	14.1668	0	0	0
11.547	UL	1154	6	1	12	1	1	1	2934	14	0	14.1668	0	0	0
11.5471	DL	1154	7	0	1	1	1	1	7574	28	0	52.1832	0	0	0
11.5476	DL	1154	7	1	1	1	1	1	7574	28	0	52.0213	0	0	0
11.5481	DL	1154	8	0	1	1	1	1	7574	28	0	52.0026	0	0	0
11.5486	DL	1154	8	1	1	1	1	1	7574	28	0	51.991	0	0	0
11.5491	DL	1154	9	0	1	1	1	1	7574	28	0	51.9147	0	0	0
11.5496	DL	1154	9	1	1	1	1	1	7574	28	0	52.0018	0	0	0
11.55	UL	1154	9	1	12	1	1	1	2934	14	0	13.9198	0	0	0
11.55	UL	1154	9	1	12	1	1	1	2934	14	0	13.9198	0	0	0
11.5501	DL	1155	0	0	1	1	1	1	7574	28	0	51.939	0	0	0
11.5506	DL	1155	0	1	1	1	1	1	7574	28	0	52.0775	0	0	0
11.5511	DL	1155	1	0	1	1	1	1	7574	28	0	52.0072	0	0	0
11.5516	DL	1155	1	1	1	1	1	1	7574	28	0	51.9938	0	0	0
11.5521	DL	1155	2	0	1	1	1	1	7574	28	0	52.0924	0	0	0
11.5526	DL	1155	2	1	1	1	1	1	7574	28	0	52.1449	0	0	0
11.5531	DL	1155	3	0	1	1	1	1	7574	28	0	52.1651	0	0	0
11.5535	UL	1155	3	0	12	1	1	1	2934	14	0	14.1344	0	0	0
11.5535	UL	1155	3	0	12	1	1	1	2934	14	0	14.1344	0	0	0
11.5536	DL	1155	3	1	1	1	1	1	7574	28	0	52.1397	0	0	0
11.5541	DL	1155	4	0	1	1	1	1	7574	28	0	52.1053	0	0	0
11.5546	DL	1155	4	1	1	1	1	1	7574	28	0	51.9599	0	0	0
11.5551	DL	1155	5	0	1	1	1	1	7574	28	0	51.8976	0	0	0
11.5556	DL	1155	5	1	1	1	1	1	7574	28	0	51.903	0	0	0
11.5561	DL	1155	6	0	1	1	1	1	7574	28	0	51.923	0	0	0
11.5565	UL	1155	6	0	12	1	1	1	2934	14	0	13.996	0	0	0
11.5565	UL	1155	6	0	12	1	1	1	2934	14	0	13.996	0	0	0
11.5566	DL	1155	6	1	1	1	1	1	7574	28	0	51.9869	0	0	0
11.5571	DL	1155	7	0	1	1	1	1	7574	28	0	51.9747	0	0	0
11.5576	DL	1155	7	1	1	1	1	1	7574	28	0	51.9027	0	0	0
11.5581	DL	1155	8	0	1	1	1	1	7574	28	0	52.0263	0	0	0
11.5586	DL	1155	8	1	1	1	1	1	7574	28	0	51.9634	0	0	0
11.5591	DL	1155	9	0	1	1	1	1	7574	28	0	51.8517	0	0	0
11.5595	UL	1155	9	0	12	1	1	1	2934	14	0	13.8559	0	0	0
11.5595	UL	1155	9	0	12	1	1	1	2934	14	0	13.8559	0	0	0
11.5596	DL	1155	9	1	1	1	1	1	7574	28	0	51.8296	0	0	0
11.5601	DL	1156	0	0	1	1	1	1	7574	28	0	51.823	0	0	0
11.5606	DL	1156	0	1	1	1	1	1	7574	28	0	51.893	0	0	0
11.5611	DL	1156	1	0	1	1	1	1	7574	28	0	51.9168	0	0	0
11.5616	DL	1156	1	1	1	1	1	1	7574	28	0	51.8677	0	0	0
11.5621	DL	1156	2	0	1	1	1	1	7574	28	0	51.9551	0	0	0
11.5626	DL	1156	2	1	1	1	1	1	7574	28	0	52.0297	0	0	0
11.563	UL	1156	2	1	12	1	1	1	2934	14	0	14.0526	0	0	0
11.563	UL	1156	2	1	12	1	1	1	2934	14	0	14.0526	0	0	0
11.5631	DL	1156	3	0	1	1	1	1	7574	28	0	52.0369	0	0	0
11.5636	DL	1156	3	1	1	1	1	1	7574	28	0	52.1245	0	0	0
11.5641	DL	1156	4	0	1	1	1	1	7574	28	0	51.9909	0	0	0
11.5646	DL	1156	4	1	1	1	1	1	7574	28	0	51.9746	0	0	0
11.5651	DL	1156	5	0	1	1	1	1	7574	28	0	51.8338	0	0	0
11.5656	DL	1156	5	1	1	1	1	1	7574	28	0	51.8539	0	0	0
11.566	UL	1156	5	1	12	1	1	1	2934	14	0	13.8509	0	0	0
11.566	UL	1156	5	1	12	1	1	1	2934	14	0	13.8509	0	0	0
11.5661	DL	1156	6	0	1	1	1	1	7574	28	0	51.879	0	0	0
11.5666	DL	1156	6	1	1	1	1	1	7574	28	0	51.8004	0	0	0
11.5671	DL	1156	7	0	1	1	1	1	7574	28	0	51.8026	0	0	0
11.5676	DL	1156	7	1	1	1	1	1	7574	28	0	51.754	0	0	0
11.5681	DL	1156	8	0	1	1	1	1	7574	28	0	51.8055	0	0	0
11.5686	DL	1156	8	1	1	1	1	1	7574	28	0	51.8041	0	0	0
