% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
1.94421	1	3	1	2.63114e-12	5547.41	0
1.94421	1	4	3	2.63114e-12	5547.41	0
1.94521	1	1	2	8.13359e-13	1714.86	0
1.94521	1	2	4	2.63114e-12	5547.41	0
1.94521	1	3	1	2.63114e-12	5547.41	0
1.94521	1	4	3	2.63114e-12	5547.41	0
1.94621	1	1	2	8.13339e-13	1714.82	0
1.94621	1	2	4	2.63114e-12	5547.41	0
1.94621	1	3	1	2.63114e-12	5547.41	0
1.94621	1	4	3	2.63114e-12	5547.41	0
1.94721	1	1	2	8.1332e-13	1714.78	0
1.94721	1	2	4	2.63114e-12	5547.41	0
1.94721	1	3	1	2.63114e-12	5547.41	0
1.94721	1	4	3	2.63114e-12	5547.41	0
1.94821	1	1	2	8.13301e-13	1714.74	0
1.94821	1	2	4	2.63114e-12	5547.41	0
1.94821	1	3	1	2.63114e-12	5547.41	0
1.94821	1	4	3	2.63114e-12	5547.41	0
1.94921	1	1	2	8.13281e-13	1714.7	0
1.94921	1	2	4	2.63114e-12	5547.41	0
1.94921	1	3	1	2.63114e-12	5547.41	0
1.94921	1	4	3	2.63114e-12	5547.41	0
1.95021	1	1	2	8.13262e-13	1714.66	0
1.95021	1	2	4	2.63114e-12	5547.41	0
1.95021	1	3	1	2.63114e-12	5547.41	0
1.95021	1	4	3	2.63114e-12	5547.41	0
1.95121	1	1	2	8.13242e-13	1714.62	0
1.95121	1	2	4	2.63114e-12	5547.41	0
1.95121	1	3	1	2.63114e-12	5547.41	0
1.95121	1	4	3	2.63114e-12	5547.41	0
1.95221	1	1	2	8.13223e-13	1714.58	0
1.95221	1	2	4	2.63114e-12	5547.41	0
1.95221	1	3	1	2.63114e-12	5547.41	0
1.95221	1	4	3	2.63114e-12	5547.41	0
1.95321	1	1	2	8.13204e-13	1714.54	0
1.95321	1	2	4	2.63114e-12	5547.41	0
1.95321	1	3	1	2.63114e-12	5547.41	0
1.95321	1	4	3	2.63114e-12	5547.41	0
1.95421	1	1	2	8.13184e-13	1714.49	0
1.95421	1	2	4	2.63114e-12	5547.41	0
1.95421	1	3	1	2.63114e-12	5547.41	0
1.95421	1	4	3	2.63114e-12	5547.41	0
1.95521	1	1	2	8.13165e-13	1714.45	0
1.95521	1	2	4	2.63114e-12	5547.41	0
1.95521	1	3	1	2.63114e-12	5547.41	0
1.95521	1	4	3	2.63114e-12	5547.41	0
1.95621	1	1	2	8.13145e-13	1714.41	0
1.95621	1	2	4	2.63114e-12	5547.41	0
1.95621	1	3	1	2.63114e-12	5547.41	0
1.95621	1	4	3	2.63114e-12	5547.41	0
1.95721	1	1	2	8.13126e-13	1714.37	0
1.95721	1	2	4	2.63114e-12	5547.41	0
1.95721	1	3	1	2.63114e-12	5547.41	0
1.95721	1	4	3	2.63114e-12	5547.41	0
1.95821	1	1	2	8.13107e-13	1714.33	0
1.95821	1	2	4	2.63114e-12	5547.41	0
1.95821	1	3	1	2.63114e-12	5547.41	0
1.95821	1	4	3	2.63114e-12	5547.41	0
1.95921	1	1	2	8.13087e-13	1714.29	0
1.95921	1	2	4	2.63114e-12	5547.41	0
1.95921	1	3	1	2.63114e-12	5547.41	0
1.95921	1	4	3	2.63114e-12	5547.41	0
1.96021	1	1	2	8.13068e-13	1714.25	0
1.96021	1	2	4	2.63114e-12	5547.41	0
1.96021	1	3	1	2.63114e-12	5547.41	0
1.96021	1	4	3	2.63114e-12	5547.41	0
1.96121	1	1	2	8.13049e-13	1714.21	0
1.96121	1	2	4	2.63114e-12	5547.41	0
1.96121	1	3	1	2.63114e-12	5547.41	0
1.96121	1	4	3	2.63114e-12	5547.41	0
1.96221	1	1	2	8.13029e-13	1714.17	0
1.96221	1	2	4	2.63114e-12	5547.41	0
1.96221	1	3	1	2.63114e-12	5547.41	0
1.96221	1	4	3	2.63114e-12	5547.41	0
1.96321	1	1	2	8.1301e-13	1714.13	0
1.96321	1	2	4	2.63114e-12	5547.41	0
1.96321	1	3	1	2.63114e-12	5547.41	0
1.96321	1	4	3	2.63114e-12	5547.41	0
1.96421	1	1	2	8.1299e-13	1714.09	0
1.96421	1	2	4	2.63114e-12	5547.41	0
1.96421	1	3	1	2.63114e-12	5547.41	0
1.96421	1	4	3	2.63114e-12	5547.41	0
1.96521	1	1	2	8.12971e-13	1714.04	0
1.96521	1	2	4	2.63114e-12	5547.41	0
1.96521	1	3	1	2.63114e-12	5547.41	0
1.96521	1	4	3	2.63114e-12	5547.41	0
1.96621	1	1	2	8.12952e-13	1714	0
1.96621	1	2	4	2.63114e-12	5547.41	0
1.96621	1	3	1	2.63114e-12	5547.41	0
1.96621	1	4	3	2.63114e-12	5547.41	0
1.96721	1	1	2	8.12932e-13	1713.96	0
1.96721	1	2	4	2.63114e-12	5547.41	0
1.96721	1	3	1	2.63114e-12	5547.41	0
1.96721	1	4	3	2.63114e-12	5547.41	0
1.96821	1	1	2	8.12913e-13	1713.92	0
1.96821	1	2	4	2.63114e-12	5547.41	0
1.96821	1	3	1	2.63114e-12	5547.41	0
1.96821	1	4	3	2.63114e-12	5547.41	0
1.96921	1	1	2	8.12894e-13	1713.88	0
1.96921	1	2	4	2.63114e-12	5547.41	0
1.96921	1	3	1	2.63114e-12	5547.41	0
1.96921	1	4	3	2.63114e-12	5547.41	0
1.97021	1	1	2	8.12874e-13	1713.84	0
1.97021	1	2	4	2.63114e-12	5547.41	0
1.97021	1	3	1	2.63114e-12	5547.41	0
1.97021	1	4	3	2.63114e-12	5547.41	0
1.97121	1	1	2	8.12855e-13	1713.8	0
1.97121	1	2	4	2.63114e-12	5547.41	0
1.97121	1	3	1	2.63114e-12	5547.41	0
1.97121	1	4	3	2.63114e-12	5547.41	0
1.97221	1	1	2	8.12835e-13	1713.76	0
1.97221	1	2	4	2.63114e-12	5547.41	0
1.97221	1	3	1	2.63114e-12	5547.41	0
1.97221	1	4	3	2.63114e-12	5547.41	0
1.97321	1	1	2	8.12816e-13	1713.72	0
1.97321	1	2	4	2.63114e-12	5547.41	0
1.97321	1	3	1	2.63114e-12	5547.41	0
1.97321	1	4	3	2.63114e-12	5547.41	0
1.97421	1	1	2	8.12797e-13	1713.68	0
1.97421	1	2	4	2.63114e-12	5547.41	0
1.97421	1	3	1	2.63114e-12	5547.41	0
1.97421	1	4	3	2.63114e-12	5547.41	0
1.97521	1	1	2	8.12777e-13	1713.64	0
1.97521	1	2	4	2.63114e-12	5547.41	0
1.97521	1	3	1	2.63114e-12	5547.41	0
1.97521	1	4	3	2.63114e-12	5547.41	0
1.97621	1	1	2	8.12758e-13	1713.6	0
1.97621	1	2	4	2.63114e-12	5547.41	0
1.97621	1	3	1	2.63114e-12	5547.41	0
1.97621	1	4	3	2.63114e-12	5547.41	0
1.97721	1	1	2	8.12739e-13	1713.55	0
1.97721	1	2	4	2.63114e-12	5547.41	0
1.97721	1	3	1	2.63114e-12	5547.41	0
1.97721	1	4	3	2.63114e-12	5547.41	0
1.97821	1	1	2	8.12719e-13	1713.51	0
1.97821	1	2	4	2.63114e-12	5547.41	0
1.97821	1	3	1	2.63114e-12	5547.41	0
1.97821	1	4	3	2.63114e-12	5547.41	0
1.97921	1	1	2	8.127e-13	1713.47	0
1.97921	1	2	4	2.63114e-12	5547.41	0
1.97921	1	3	1	2.63114e-12	5547.41	0
1.97921	1	4	3	2.63114e-12	5547.41	0
1.98021	1	1	2	8.1268e-13	1713.43	0
1.98021	1	2	4	2.63114e-12	5547.41	0
1.98021	1	3	1	2.63114e-12	5547.41	0
1.98021	1	4	3	2.63114e-12	5547.41	0
1.98121	1	1	2	8.12661e-13	1713.39	0
1.98121	1	2	4	2.63114e-12	5547.41	0
1.98121	1	3	1	2.63114e-12	5547.41	0
1.98121	1	4	3	2.63114e-12	5547.41	0
1.98221	1	1	2	8.12642e-13	1713.35	0
1.98221	1	2	4	2.63114e-12	5547.41	0
1.98221	1	3	1	2.63114e-12	5547.41	0
1.98221	1	4	3	2.63114e-12	5547.41	0
1.98321	1	1	2	8.12622e-13	1713.31	0
1.98321	1	2	4	2.63114e-12	5547.41	0
1.98321	1	3	1	2.63114e-12	5547.41	0
1.98321	1	4	3	2.63114e-12	5547.41	0
1.98421	1	1	2	8.12603e-13	1713.27	0
1.98421	1	2	4	2.63114e-12	5547.41	0
1.98421	1	3	1	2.63114e-12	5547.41	0
1.98421	1	4	3	2.63114e-12	5547.41	0
1.98521	1	1	2	8.12584e-13	1713.23	0
1.98521	1	2	4	2.63114e-12	5547.41	0
1.98521	1	3	1	2.63114e-12	5547.41	0
1.98521	1	4	3	2.63114e-12	5547.41	0
1.98621	1	1	2	8.12564e-13	1713.19	0
1.98621	1	2	4	2.63114e-12	5547.41	0
1.98621	1	3	1	2.63114e-12	5547.41	0
1.98621	1	4	3	2.63114e-12	5547.41	0
1.98721	1	1	2	8.12545e-13	1713.15	0
1.98721	1	2	4	2.63114e-12	5547.41	0
1.98721	1	3	1	2.63114e-12	5547.41	0
1.98721	1	4	3	2.63114e-12	5547.41	0
1.98821	1	1	2	8.12526e-13	1713.11	0
1.98821	1	2	4	2.63114e-12	5547.41	0
1.98821	1	3	1	2.63114e-12	5547.41	0
1.98821	1	4	3	2.63114e-12	5547.41	0
1.98921	1	1	2	8.12506e-13	1713.06	0
1.98921	1	2	4	2.63114e-12	5547.41	0
1.98921	1	3	1	2.63114e-12	5547.41	0
1.98921	1	4	3	2.63114e-12	5547.41	0
1.99021	1	1	2	8.12487e-13	1713.02	0
1.99021	1	2	4	2.63114e-12	5547.41	0
1.99021	1	3	1	2.63114e-12	5547.41	0
1.99021	1	4	3	2.63114e-12	5547.41	0
1.99121	1	1	2	8.12467e-13	1712.98	0
1.99121	1	2	4	2.63114e-12	5547.41	0
1.99121	1	3	1	2.63114e-12	5547.41	0
1.99121	1	4	3	2.63114e-12	5547.41	0
1.99221	1	1	2	8.12448e-13	1712.94	0
1.99221	1	2	4	2.63114e-12	5547.41	0
1.99221	1	3	1	2.63114e-12	5547.41	0
1.99221	1	4	3	2.63114e-12	5547.41	0
1.99321	1	1	2	8.12429e-13	1712.9	0
1.99321	1	2	4	2.63114e-12	5547.41	0
1.99321	1	3	1	2.63114e-12	5547.41	0
1.99321	1	4	3	2.63114e-12	5547.41	0
1.99421	1	1	2	8.12409e-13	1712.86	0
1.99421	1	2	4	2.63114e-12	5547.41	0
1.99421	1	3	1	2.63114e-12	5547.41	0
1.99421	1	4	3	2.63114e-12	5547.41	0
1.99521	1	1	2	8.1239e-13	1712.82	0
1.99521	1	2	4	2.63114e-12	5547.41	0
1.99521	1	3	1	2.63114e-12	5547.41	0
1.99521	1	4	3	2.63114e-12	5547.41	0
1.99621	1	1	2	8.12371e-13	1712.78	0
1.99621	1	2	4	2.63114e-12	5547.41	0
1.99621	1	3	1	2.63114e-12	5547.41	0
1.99621	1	4	3	2.63114e-12	5547.41	0
1.99721	1	1	2	8.12351e-13	1712.74	0
1.99721	1	2	4	2.63114e-12	5547.41	0
1.99721	1	3	1	2.63114e-12	5547.41	0
1.99721	1	4	3	2.63114e-12	5547.41	0
1.99821	1	1	2	8.12332e-13	1712.7	0
1.99821	1	2	4	2.63114e-12	5547.41	0
1.99821	1	3	1	2.63114e-12	5547.41	0
1.99821	1	4	3	2.63114e-12	5547.41	0
1.99921	1	1	2	8.12313e-13	1712.66	0
1.99921	1	2	4	2.63114e-12	5547.41	0
1.99921	1	3	1	2.63114e-12	5547.41	0
1.99921	1	4	3	2.63114e-12	5547.41	0
2.00021	1	1	2	8.12293e-13	1712.62	0
2.00021	1	2	4	2.63114e-12	5547.41	0
2.00021	1	3	1	2.63114e-12	5547.41	0
2.00021	1	4	3	2.63114e-12	5547.41	0
2.00121	1	1	2	8.12274e-13	1712.57	0
2.00121	1	2	4	2.63114e-12	5547.41	0
2.00121	1	3	1	2.63114e-12	5547.41	0
2.00121	1	4	3	2.63114e-12	5547.41	0
2.00221	1	1	2	8.12255e-13	1712.53	0
2.00221	1	2	4	2.63114e-12	5547.41	0
2.00221	1	3	1	2.63114e-12	5547.41	0
2.00221	1	4	3	2.63114e-12	5547.41	0
2.00321	1	1	2	8.12235e-13	1712.49	0
2.00321	1	2	4	2.63114e-12	5547.41	0
2.00321	1	3	1	2.63114e-12	5547.41	0
2.00321	1	4	3	2.63114e-12	5547.41	0
2.00421	1	1	2	8.12216e-13	1712.45	0
2.00421	1	2	4	2.63114e-12	5547.41	0
2.00421	1	3	1	2.63114e-12	5547.41	0
2.00421	1	4	3	2.63114e-12	5547.41	0
2.00521	1	1	2	8.12196e-13	1712.41	0
2.00521	1	2	4	2.63114e-12	5547.41	0
2.00521	1	3	1	2.63114e-12	5547.41	0
2.00521	1	4	3	2.63114e-12	5547.41	0
2.00621	1	1	2	8.12177e-13	1712.37	0
2.00621	1	2	4	2.63114e-12	5547.41	0
2.00621	1	3	1	2.63114e-12	5547.41	0
2.00621	1	4	3	2.63114e-12	5547.41	0
2.00721	1	1	2	8.12158e-13	1712.33	0
2.00721	1	2	4	2.63114e-12	5547.41	0
2.00721	1	3	1	2.63114e-12	5547.41	0
2.00721	1	4	3	2.63114e-12	5547.41	0
2.00821	1	1	2	8.12138e-13	1712.29	0
2.00821	1	2	4	2.63114e-12	5547.41	0
2.00821	1	3	1	2.63114e-12	5547.41	0
2.00821	1	4	3	2.63114e-12	5547.41	0
2.00921	1	1	2	8.12119e-13	1712.25	0
2.00921	1	2	4	2.63114e-12	5547.41	0
2.00921	1	3	1	2.63114e-12	5547.41	0
2.00921	1	4	3	2.63114e-12	5547.41	0
2.01021	1	1	2	8.121e-13	1712.21	0
2.01021	1	2	4	2.63114e-12	5547.41	0
2.01021	1	3	1	2.63114e-12	5547.41	0
2.01021	1	4	3	2.63114e-12	5547.41	0
2.01121	1	1	2	8.1208e-13	1712.17	0
2.01121	1	2	4	2.63114e-12	5547.41	0
2.01121	1	3	1	2.63114e-12	5547.41	0
2.01121	1	4	3	2.63114e-12	5547.41	0
2.01221	1	1	2	8.12061e-13	1712.13	0
2.01221	1	2	4	2.63114e-12	5547.41	0
2.01221	1	3	1	2.63114e-12	5547.41	0
2.01221	1	4	3	2.63114e-12	5547.41	0
2.01321	1	1	2	8.12042e-13	1712.09	0
2.01321	1	2	4	2.63114e-12	5547.41	0
2.01321	1	3	1	2.63114e-12	5547.41	0
2.01321	1	4	3	2.63114e-12	5547.41	0
2.01421	1	1	2	8.12022e-13	1712.04	0
2.01421	1	2	4	2.63114e-12	5547.41	0
2.01421	1	3	1	2.63114e-12	5547.41	0
2.01421	1	4	3	2.63114e-12	5547.41	0
2.01521	1	1	2	8.12003e-13	1712	0
2.01521	1	2	4	2.63114e-12	5547.41	0
2.01521	1	3	1	2.63114e-12	5547.41	0
2.01521	1	4	3	2.63114e-12	5547.41	0
2.01621	1	1	2	8.11984e-13	1711.96	0
2.01621	1	2	4	2.63114e-12	5547.41	0
2.01621	1	3	1	2.63114e-12	5547.41	0
2.01621	1	4	3	2.63114e-12	5547.41	0
2.01721	1	1	2	8.11964e-13	1711.92	0
2.01721	1	2	4	2.63114e-12	5547.41	0
2.01721	1	3	1	2.63114e-12	5547.41	0
2.01721	1	4	3	2.63114e-12	5547.41	0
2.01821	1	1	2	8.11945e-13	1711.88	0
2.01821	1	2	4	2.63114e-12	5547.41	0
2.01821	1	3	1	2.63114e-12	5547.41	0
2.01821	1	4	3	2.63114e-12	5547.41	0
2.01921	1	1	2	8.11926e-13	1711.84	0
2.01921	1	2	4	2.63114e-12	5547.41	0
2.01921	1	3	1	2.63114e-12	5547.41	0
2.01921	1	4	3	2.63114e-12	5547.41	0
2.02021	1	1	2	8.11906e-13	1711.8	0
2.02021	1	2	4	2.63114e-12	5547.41	0
2.02021	1	3	1	2.63114e-12	5547.41	0
2.02021	1	4	3	2.63114e-12	5547.41	0
2.02121	1	1	2	8.11887e-13	1711.76	0
2.02121	1	2	4	2.63114e-12	5547.41	0
2.02121	1	3	1	2.63114e-12	5547.41	0
2.02121	1	4	3	2.63114e-12	5547.41	0
2.02221	1	1	2	8.11868e-13	1711.72	0
2.02221	1	2	4	2.63114e-12	5547.41	0
2.02221	1	3	1	2.63114e-12	5547.41	0
2.02221	1	4	3	2.63114e-12	5547.41	0
2.02321	1	1	2	8.11848e-13	1711.68	0
2.02321	1	2	4	2.63114e-12	5547.41	0
2.02321	1	3	1	2.63114e-12	5547.41	0
2.02321	1	4	3	2.63114e-12	5547.41	0
2.02421	1	1	2	8.11829e-13	1711.64	0
2.02421	1	2	4	2.63114e-12	5547.41	0
2.02421	1	3	1	2.63114e-12	5547.41	0
2.02421	1	4	3	2.63114e-12	5547.41	0
2.02521	1	1	2	8.1181e-13	1711.6	0
2.02521	1	2	4	2.63114e-12	5547.41	0
2.02521	1	3	1	2.63114e-12	5547.41	0
2.02521	1	4	3	2.63114e-12	5547.41	0
2.02621	1	1	2	8.1179e-13	1711.55	0
2.02621	1	2	4	2.63114e-12	5547.41	0
2.02621	1	3	1	2.63114e-12	5547.41	0
2.02621	1	4	3	2.63114e-12	5547.41	0
2.02721	1	1	2	8.11771e-13	1711.51	0
2.02721	1	2	4	2.63114e-12	5547.41	0
2.02721	1	3	1	2.63114e-12	5547.41	0
2.02721	1	4	3	2.63114e-12	5547.41	0
2.02821	1	1	2	8.11751e-13	1711.47	0
2.02821	1	2	4	2.63114e-12	5547.41	0
2.02821	1	3	1	2.63114e-12	5547.41	0
2.02821	1	4	3	2.63114e-12	5547.41	0
2.02921	1	1	2	8.11732e-13	1711.43	0
2.02921	1	2	4	2.63114e-12	5547.41	0
2.02921	1	3	1	2.63114e-12	5547.41	0
2.02921	1	4	3	2.63114e-12	5547.41	0
2.03021	1	1	2	8.11713e-13	1711.39	0
2.03021	1	2	4	2.63114e-12	5547.41	0
2.03021	1	3	1	2.63114e-12	5547.41	0
2.03021	1	4	3	2.63114e-12	5547.41	0
2.03121	1	1	2	8.11693e-13	1711.35	0
2.03121	1	2	4	2.63114e-12	5547.41	0
2.03121	1	3	1	2.63114e-12	5547.41	0
2.03121	1	4	3	2.63114e-12	5547.41	0
2.03221	1	1	2	8.11674e-13	1711.31	0
2.03221	1	2	4	2.63114e-12	5547.41	0
2.03221	1	3	1	2.63114e-12	5547.41	0
2.03221	1	4	3	2.63114e-12	5547.41	0
2.03321	1	1	2	8.11655e-13	1711.27	0
2.03321	1	2	4	2.63114e-12	5547.41	0
2.03321	1	3	1	2.63114e-12	5547.41	0
2.03321	1	4	3	2.63114e-12	5547.41	0
2.03421	1	1	2	8.11635e-13	1711.23	0
2.03421	1	2	4	2.63114e-12	5547.41	0
2.03421	1	3	1	2.63114e-12	5547.41	0
2.03421	1	4	3	2.63114e-12	5547.41	0
2.03521	1	1	2	8.11616e-13	1711.19	0
2.03521	1	2	4	2.63114e-12	5547.41	0
2.03521	1	3	1	2.63114e-12	5547.41	0
2.03521	1	4	3	2.63114e-12	5547.41	0
2.03621	1	1	2	8.11597e-13	1711.15	0
2.03621	1	2	4	2.63114e-12	5547.41	0
2.03621	1	3	1	2.63114e-12	5547.41	0
2.03621	1	4	3	2.63114e-12	5547.41	0
2.03721	1	1	2	8.11577e-13	1711.11	0
2.03721	1	2	4	2.63114e-12	5547.41	0
2.03721	1	3	1	2.63114e-12	5547.41	0
2.03721	1	4	3	2.63114e-12	5547.41	0
2.03821	1	1	2	8.11558e-13	1711.07	0
2.03821	1	2	4	2.63114e-12	5547.41	0
2.03821	1	3	1	2.63114e-12	5547.41	0
2.03821	1	4	3	2.63114e-12	5547.41	0
2.03921	1	1	2	8.11539e-13	1711.02	0
2.03921	1	2	4	2.63114e-12	5547.41	0
2.03921	1	3	1	2.63114e-12	5547.41	0
2.03921	1	4	3	2.63114e-12	5547.41	0
2.04021	1	1	2	8.11519e-13	1710.98	0
2.04021	1	2	4	2.63114e-12	5547.41	0
2.04021	1	3	1	2.63114e-12	5547.41	0
2.04021	1	4	3	2.63114e-12	5547.41	0
2.04121	1	1	2	8.115e-13	1710.94	0
2.04121	1	2	4	2.63114e-12	5547.41	0
2.04121	1	3	1	2.63114e-12	5547.41	0
2.04121	1	4	3	2.63114e-12	5547.41	0
2.04221	1	1	2	8.11481e-13	1710.9	0
2.04221	1	2	4	2.63114e-12	5547.41	0
2.04221	1	3	1	2.63114e-12	5547.41	0
2.04221	1	4	3	2.63114e-12	5547.41	0
2.04321	1	1	2	8.11461e-13	1710.86	0
2.04321	1	2	4	2.63114e-12	5547.41	0
2.04321	1	3	1	2.63114e-12	5547.41	0
2.04321	1	4	3	2.63114e-12	5547.41	0
2.04421	1	1	2	8.11442e-13	1710.82	0
2.04421	1	2	4	2.63114e-12	5547.41	0
2.04421	1	3	1	2.63114e-12	5547.41	0
2.04421	1	4	3	2.63114e-12	5547.41	0
2.04521	1	1	2	8.11423e-13	1710.78	0
2.04521	1	2	4	2.63114e-12	5547.41	0
2.04521	1	3	1	2.63114e-12	5547.41	0
2.04521	1	4	3	2.63114e-12	5547.41	0
2.04621	1	1	2	8.11403e-13	1710.74	0
2.04621	1	2	4	2.63114e-12	5547.41	0
2.04621	1	3	1	2.63114e-12	5547.41	0
2.04621	1	4	3	2.63114e-12	5547.41	0
2.04721	1	1	2	8.11384e-13	1710.7	0
2.04721	1	2	4	2.63114e-12	5547.41	0
2.04721	1	3	1	2.63114e-12	5547.41	0
2.04721	1	4	3	2.63114e-12	5547.41	0
2.04821	1	1	2	8.11365e-13	1710.66	0
2.04821	1	2	4	2.63114e-12	5547.41	0
2.04821	1	3	1	2.63114e-12	5547.41	0
2.04821	1	4	3	2.63114e-12	5547.41	0
2.04921	1	1	2	8.11346e-13	1710.62	0
2.04921	1	2	4	2.63114e-12	5547.41	0
2.04921	1	3	1	2.63114e-12	5547.41	0
2.04921	1	4	3	2.63114e-12	5547.41	0
2.05021	1	1	2	8.11326e-13	1710.58	0
2.05021	1	2	4	2.63114e-12	5547.41	0
2.05021	1	3	1	2.63114e-12	5547.41	0
2.05021	1	4	3	2.63114e-12	5547.41	0
2.05121	1	1	2	8.11307e-13	1710.54	0
2.05121	1	2	4	2.63114e-12	5547.41	0
2.05121	1	3	1	2.63114e-12	5547.41	0
2.05121	1	4	3	2.63114e-12	5547.41	0
2.05221	1	1	2	8.11288e-13	1710.5	0
2.05221	1	2	4	2.63114e-12	5547.41	0
2.05221	1	3	1	2.63114e-12	5547.41	0
2.05221	1	4	3	2.63114e-12	5547.41	0
2.05321	1	1	2	8.11268e-13	1710.45	0
2.05321	1	2	4	2.63114e-12	5547.41	0
2.05321	1	3	1	2.63114e-12	5547.41	0
2.05321	1	4	3	2.63114e-12	5547.41	0
2.05421	1	1	2	8.11249e-13	1710.41	0
2.05421	1	2	4	2.63114e-12	5547.41	0
2.05421	1	3	1	2.63114e-12	5547.41	0
2.05421	1	4	3	2.63114e-12	5547.41	0
2.05521	1	1	2	8.1123e-13	1710.37	0
2.05521	1	2	4	2.63114e-12	5547.41	0
2.05521	1	3	1	2.63114e-12	5547.41	0
2.05521	1	4	3	2.63114e-12	5547.41	0
2.05621	1	1	2	8.1121e-13	1710.33	0
2.05621	1	2	4	2.63114e-12	5547.41	0
2.05621	1	3	1	2.63114e-12	5547.41	0
2.05621	1	4	3	2.63114e-12	5547.41	0
2.05721	1	1	2	8.11191e-13	1710.29	0
2.05721	1	2	4	2.63114e-12	5547.41	0
2.05721	1	3	1	2.63114e-12	5547.41	0
2.05721	1	4	3	2.63114e-12	5547.41	0
2.05821	1	1	2	8.11172e-13	1710.25	0
2.05821	1	2	4	2.63114e-12	5547.41	0
2.05821	1	3	1	2.63114e-12	5547.41	0
2.05821	1	4	3	2.63114e-12	5547.41	0
2.05921	1	1	2	8.11152e-13	1710.21	0
2.05921	1	2	4	2.63114e-12	5547.41	0
2.05921	1	3	1	2.63114e-12	5547.41	0
2.05921	1	4	3	2.63114e-12	5547.41	0
2.06021	1	1	2	8.11133e-13	1710.17	0
2.06021	1	2	4	2.63114e-12	5547.41	0
2.06021	1	3	1	2.63114e-12	5547.41	0
2.06021	1	4	3	2.63114e-12	5547.41	0
2.06121	1	1	2	8.11114e-13	1710.13	0
2.06121	1	2	4	2.63114e-12	5547.41	0
2.06121	1	3	1	2.63114e-12	5547.41	0
2.06121	1	4	3	2.63114e-12	5547.41	0
2.06221	1	1	2	8.11094e-13	1710.09	0
2.06221	1	2	4	2.63114e-12	5547.41	0
2.06221	1	3	1	2.63114e-12	5547.41	0
2.06221	1	4	3	2.63114e-12	5547.41	0
2.06321	1	1	2	8.11075e-13	1710.05	0
2.06321	1	2	4	2.63114e-12	5547.41	0
2.06321	1	3	1	2.63114e-12	5547.41	0
2.06321	1	4	3	2.63114e-12	5547.41	0
2.06421	1	1	2	8.11056e-13	1710.01	0
2.06421	1	2	4	2.63114e-12	5547.41	0
2.06421	1	3	1	2.63114e-12	5547.41	0
2.06421	1	4	3	2.63114e-12	5547.41	0
2.06521	1	1	2	8.11036e-13	1709.97	0
2.06521	1	2	4	2.63114e-12	5547.41	0
2.06521	1	3	1	2.63114e-12	5547.41	0
2.06521	1	4	3	2.63114e-12	5547.41	0
2.06621	1	1	2	8.11017e-13	1709.92	0
2.06621	1	2	4	2.63114e-12	5547.41	0
2.06621	1	3	1	2.63114e-12	5547.41	0
2.06621	1	4	3	2.63114e-12	5547.41	0
2.06721	1	1	2	8.10998e-13	1709.88	0
2.06721	1	2	4	2.63114e-12	5547.41	0
2.06721	1	3	1	2.63114e-12	5547.41	0
2.06721	1	4	3	2.63114e-12	5547.41	0
2.06821	1	1	2	8.10978e-13	1709.84	0
2.06821	1	2	4	2.63114e-12	5547.41	0
2.06821	1	3	1	2.63114e-12	5547.41	0
2.06821	1	4	3	2.63114e-12	5547.41	0
2.06921	1	1	2	8.10959e-13	1709.8	0
2.06921	1	2	4	2.63114e-12	5547.41	0
2.06921	1	3	1	2.63114e-12	5547.41	0
2.06921	1	4	3	2.63114e-12	5547.41	0
2.07021	1	1	2	8.1094e-13	1709.76	0
2.07021	1	2	4	2.63114e-12	5547.41	0
2.07021	1	3	1	2.63114e-12	5547.41	0
2.07021	1	4	3	2.63114e-12	5547.41	0
2.07121	1	1	2	8.1092e-13	1709.72	0
2.07121	1	2	4	2.63114e-12	5547.41	0
2.07121	1	3	1	2.63114e-12	5547.41	0
2.07121	1	4	3	2.63114e-12	5547.41	0
2.07221	1	1	2	8.10901e-13	1709.68	0
2.07221	1	2	4	2.63114e-12	5547.41	0
2.07221	1	3	1	2.63114e-12	5547.41	0
2.07221	1	4	3	2.63114e-12	5547.41	0
2.07321	1	1	2	8.10882e-13	1709.64	0
2.07321	1	2	4	2.63114e-12	5547.41	0
2.07321	1	3	1	2.63114e-12	5547.41	0
2.07321	1	4	3	2.63114e-12	5547.41	0
2.07421	1	1	2	8.10863e-13	1709.6	0
2.07421	1	2	4	2.63114e-12	5547.41	0
2.07421	1	3	1	2.63114e-12	5547.41	0
2.07421	1	4	3	2.63114e-12	5547.41	0
2.07521	1	1	2	8.10843e-13	1709.56	0
2.07521	1	2	4	2.63114e-12	5547.41	0
2.07521	1	3	1	2.63114e-12	5547.41	0
2.07521	1	4	3	2.63114e-12	5547.41	0
2.07621	1	1	2	8.10824e-13	1709.52	0
2.07621	1	2	4	2.63114e-12	5547.41	0
2.07621	1	3	1	2.63114e-12	5547.41	0
2.07621	1	4	3	2.63114e-12	5547.41	0
2.07721	1	1	2	8.10805e-13	1709.48	0
2.07721	1	2	4	2.63114e-12	5547.41	0
2.07721	1	3	1	2.63114e-12	5547.41	0
2.07721	1	4	3	2.63114e-12	5547.41	0
2.07821	1	1	2	8.10785e-13	1709.44	0
2.07821	1	2	4	2.63114e-12	5547.41	0
2.07821	1	3	1	2.63114e-12	5547.41	0
