Time	IMSI	SINR (dB)
9.46107	2	1	0	176719	0
9.46157	2	1	0	177243	0
9.46207	2	1	0	177219	0
9.46257	2	1	0	177839	0
9.46307	2	1	0	180192	0
9.46357	2	1	0	179839	0
9.46407	2	1	0	185477	0
9.46457	2	1	0	184763	0
9.46507	2	1	0	184643	0
9.46557	2	1	0	186868	0
9.46607	2	1	0	186608	0
9.46657	2	1	0	190889	0
9.46707	2	1	0	187466	0
9.46757	2	1	0	189901	0
9.46807	2	1	0	191831	0
9.46857	2	1	0	188013	0
9.46907	2	1	0	188800	0
9.46957	2	1	0	188029	0
9.47007	2	1	0	184694	0
9.47057	2	1	0	186005	0
9.47107	2	1	0	184990	0
9.47157	2	1	0	184058	0
9.47207	2	1	0	186304	0
9.47257	2	1	0	188519	0
9.47307	2	1	0	193189	0
9.47357	2	1	0	195199	0
9.47407	2	1	0	199583	0
9.47457	2	1	0	200652	0
9.47507	2	1	0	201705	0
9.47557	2	1	0	200566	0
9.47607	2	1	0	198631	0
9.47657	2	1	0	202381	0
9.47707	2	1	0	202380	0
9.47757	2	1	0	201156	0
9.47807	2	1	0	199173	0
9.47857	2	1	0	196269	0
9.47907	2	1	0	200227	0
9.47957	2	1	0	199230	0
9.48007	2	1	0	198574	0
9.48057	2	1	0	199299	0
9.48107	2	1	0	195473	0
9.48157	2	1	0	198239	0
9.48207	2	1	0	201021	0
9.48257	2	1	0	196224	0
9.48307	2	1	0	200272	0
9.48357	2	1	0	200413	0
9.48407	2	1	0	203736	0
9.48457	2	1	0	202531	0
9.48507	2	1	0	199889	0
9.48557	2	1	0	198044	0
9.48607	2	1	0	202736	0
9.48657	2	1	0	199173	0
9.48707	2	1	0	200694	0
9.48757	2	1	0	198858	0
9.48807	2	1	0	196328	0
9.48857	2	1	0	200102	0
9.48907	2	1	0	200816	0
9.48957	2	1	0	204553	0
9.49007	2	1	0	204952	0
9.49057	2	1	0	211471	0
9.49107	2	1	0	206966	0
9.49157	2	1	0	202763	0
9.49207	2	1	0	200380	0
9.49257	2	1	0	204722	0
9.49307	2	1	0	201890	0
9.49357	2	1	0	206837	0
9.49407	2	1	0	200684	0
9.49457	2	1	0	202003	0
9.49507	2	1	0	199787	0
9.49557	2	1	0	194887	0
9.49607	2	1	0	201039	0
9.49657	2	1	0	203566	0
9.49707	2	1	0	203026	0
9.49757	2	1	0	210870	0
9.49807	2	1	0	212545	0
9.49857	2	1	0	214339	0
9.49907	2	1	0	216688	0
9.49957	2	1	0	215952	0
9.50007	2	1	0	215591	0
9.50057	2	1	0	213682	0
9.50107	2	1	0	213100	0
9.50157	2	1	0	208407	0
9.50207	2	1	0	211211	0
9.50257	2	1	0	210086	0
9.50307	2	1	0	207345	0
9.50357	2	1	0	209140	0
9.50407	2	1	0	206128	0
9.50457	2	1	0	205929	0
9.50507	2	1	0	199981	0
9.50557	2	1	0	201702	0
9.50607	2	1	0	200154	0
9.50657	2	1	0	196847	0
9.50707	2	1	0	203158	0
9.50757	2	1	0	202022	0
9.50807	2	1	0	206266	0
9.50857	2	1	0	208624	0
9.50907	2	1	0	202629	0
9.50957	2	1	0	198279	0
9.51007	2	1	0	200976	0
9.51057	2	1	0	202604	0
9.51107	2	1	0	197617	0
9.51157	2	1	0	197175	0
9.51207	2	1	0	196926	0
9.51257	2	1	0	189655	0
9.51307	2	1	0	193966	0
9.51357	2	1	0	193361	0
9.51407	2	1	0	189038	0
9.51457	2	1	0	188839	0
9.51507	2	1	0	190371	0
9.51557	2	1	0	188987	0
9.51607	2	1	0	189670	0
9.51657	2	1	0	190808	0
9.51707	2	1	0	189149	0
9.51757	2	1	0	191282	0
9.51807	2	1	0	197079	0
9.51857	2	1	0	197846	0
9.51907	2	1	0	197223	0
9.51957	2	1	0	199797	0
9.52007	2	1	0	200194	0
9.52057	2	1	0	196565	0
9.52107	2	1	0	193876	0
9.52157	2	1	0	198367	0
9.52207	2	1	0	203632	0
9.52257	2	1	0	206665	0
9.52307	2	1	0	204693	0
9.52357	2	1	0	201412	0
9.52407	2	1	0	198420	0
9.52457	2	1	0	199798	0
9.52507	2	1	0	198353	0
9.52557	2	1	0	199914	0
9.52607	2	1	0	201068	0
9.52657	2	1	0	200990	0
9.52707	2	1	0	200294	0
9.52757	2	1	0	203652	0
9.52807	2	1	0	209891	0
9.52857	2	1	0	211707	0
9.52907	2	1	0	209019	0
9.52957	2	1	0	210001	0
9.53007	2	1	0	211264	0
9.53057	2	1	0	208206	0
9.53107	2	1	0	216969	0
9.53157	2	1	0	217008	0
9.53207	2	1	0	219553	0
9.53257	2	1	0	220731	0
9.53307	2	1	0	216319	0
9.53357	2	1	0	215989	0
9.53407	2	1	0	212912	0
9.53457	2	1	0	216341	0
9.53507	2	1	0	217336	0
9.53557	2	1	0	214187	0
9.53607	2	1	0	212718	0
9.53657	2	1	0	216859	0
9.53707	2	1	0	215711	0
9.53757	2	1	0	217168	0
9.53807	2	1	0	214164	0
9.53857	2	1	0	211101	0
9.53907	2	1	0	213484	0
9.53957	2	1	0	215437	0
9.54007	2	1	0	208913	0
9.54057	2	1	0	201619	0
9.54107	2	1	0	198622	0
9.54157	2	1	0	198289	0
9.54207	2	1	0	200877	0
9.54257	2	1	0	204845	0
9.54307	2	1	0	207757	0
9.54357	2	1	0	207547	0
9.54407	2	1	0	213925	0
9.54457	2	1	0	217113	0
9.54507	2	1	0	211468	0
9.54557	2	1	0	212953	0
9.54607	2	1	0	210617	0
9.54657	2	1	0	214321	0
9.54707	2	1	0	211190	0
9.54757	2	1	0	212875	0
9.54807	2	1	0	206753	0
9.54857	2	1	0	205280	0
9.54907	2	1	0	207811	0
9.54957	2	1	0	207102	0
9.55007	2	1	0	210865	0
9.55057	2	1	0	211547	0
9.55107	2	1	0	211308	0
9.55157	2	1	0	212691	0
9.55207	2	1	0	213904	0
9.55257	2	1	0	215513	0
9.55307	2	1	0	217192	0
9.55357	2	1	0	215807	0
9.55407	2	1	0	219823	0
9.55457	2	1	0	221732	0
9.55507	2	1	0	219064	0
9.55557	2	1	0	217186	0
9.55607	2	1	0	218638	0
9.55657	2	1	0	220439	0
9.55707	2	1	0	218010	0
9.55757	2	1	0	223433	0
9.55807	2	1	0	225959	0
9.55857	2	1	0	229281	0
9.55907	2	1	0	225893	0
9.55957	2	1	0	228101	0
9.56007	2	1	0	227992	0
9.56057	2	1	0	223314	0
9.56107	2	1	0	224189	0
9.56157	2	1	0	223487	0
9.56207	2	1	0	225137	0
9.56257	2	1	0	224296	0
9.56307	2	1	0	223483	0
9.56357	2	1	0	222500	0
9.56407	2	1	0	219028	0
9.56457	2	1	0	215940	0
9.56507	2	1	0	216245	0
9.56557	2	1	0	221515	0
9.56607	2	1	0	219308	0
9.56657	2	1	0	218895	0
9.56707	2	1	0	218081	0
9.56757	2	1	0	218268	0
9.56807	2	1	0	216403	0
9.56857	2	1	0	214273	0
9.56907	2	1	0	215878	0
9.56957	2	1	0	217733	0
9.57007	2	1	0	219748	0
9.57057	2	1	0	224848	0
9.57107	2	1	0	228339	0
9.57157	2	1	0	230772	0
9.57207	2	1	0	229685	0
9.57257	2	1	0	236503	0
9.57307	2	1	0	238960	0
9.57357	2	1	0	232435	0
9.57407	2	1	0	221831	0
9.57457	2	1	0	227811	0
9.57507	2	1	0	231042	0
9.57557	2	1	0	228644	0
9.57607	2	1	0	224005	0
9.57657	2	1	0	227783	0
9.57707	2	1	0	223801	0
9.57757	2	1	0	222550	0
9.57807	2	1	0	216940	0
9.57857	2	1	0	212380	0
9.57907	2	1	0	212212	0
9.57957	2	1	0	205318	0
9.58007	2	1	0	203659	0
9.58057	2	1	0	203553	0
9.58107	2	1	0	201885	0
9.58157	2	1	0	202351	0
9.58207	2	1	0	203072	0
9.58257	2	1	0	200296	0
9.58307	2	1	0	198320	0
9.58357	2	1	0	204001	0
9.58407	2	1	0	198976	0
9.58457	2	1	0	199804	0
9.58507	2	1	0	202746	0
9.58557	2	1	0	200484	0
9.58607	2	1	0	201302	0
9.58657	2	1	0	203387	0
9.58707	2	1	0	203207	0
9.58757	2	1	0	201811	0
9.58807	2	1	0	198600	0
9.58857	2	1	0	195707	0
9.58907	2	1	0	197208	0
9.58957	2	1	0	193414	0
9.59007	2	1	0	193571	0
9.59057	2	1	0	195147	0
9.59107	2	1	0	195389	0
9.59157	2	1	0	198031	0
9.59207	2	1	0	195148	0
9.59257	2	1	0	200884	0
9.59307	2	1	0	200383	0
9.59357	2	1	0	198565	0
9.59407	2	1	0	199857	0
9.59457	2	1	0	197716	0
9.59507	2	1	0	200823	0
9.59557	2	1	0	199540	0
9.59607	2	1	0	204299	0
9.59657	2	1	0	207027	0
9.59707	2	1	0	208531	0
9.59757	2	1	0	210310	0
9.59807	2	1	0	211124	0
9.59857	2	1	0	212423	0
9.59907	2	1	0	218165	0
9.59957	2	1	0	220492	0
9.60007	2	1	0	225928	0
9.60057	2	1	0	226526	0
9.60107	2	1	0	226145	0
9.60157	2	1	0	224536	0
9.60207	2	1	0	226597	0
9.60257	2	1	0	225605	0
9.60307	2	1	0	220630	0
9.60357	2	1	0	221647	0
9.60407	2	1	0	224708	0
9.60457	2	1	0	227366	0
9.60507	2	1	0	224870	0
9.60557	2	1	0	227379	0
9.60607	2	1	0	227688	0
9.60657	2	1	0	230938	0
9.60707	2	1	0	233707	0
9.60757	2	1	0	231635	0
9.60807	2	1	0	230378	0
9.60857	2	1	0	232003	0
9.60907	2	1	0	229045	0
9.60957	2	1	0	232024	0
9.61007	2	1	0	232247	0
9.61057	2	1	0	225703	0
9.61107	2	1	0	228681	0
9.61157	2	1	0	227886	0
9.61207	2	1	0	229331	0
9.61257	2	1	0	229632	0
9.61307	2	1	0	230503	0
9.61357	2	1	0	228631	0
9.61407	2	1	0	229051	0
9.61457	2	1	0	228883	0
9.61507	2	1	0	223353	0
9.61557	2	1	0	222943	0
9.61607	2	1	0	218314	0
9.61657	2	1	0	216553	0
9.61707	2	1	0	220006	0
9.61757	2	1	0	220233	0
9.61807	2	1	0	220556	0
9.61857	2	1	0	219778	0
9.61907	2	1	0	225320	0
9.61957	2	1	0	227188	0
9.62007	2	1	0	223341	0
9.62057	2	1	0	223566	0
9.62107	2	1	0	219932	0
9.62157	2	1	0	219379	0
9.62207	2	1	0	220936	0
9.62257	2	1	0	221248	0
9.62307	2	1	0	216888	0
9.62357	2	1	0	223085	0
9.62407	2	1	0	226952	0
9.62457	2	1	0	234152	0
9.62507	2	1	0	232716	0
9.62557	2	1	0	228618	0
9.62607	2	1	0	223906	0
9.62657	2	1	0	223687	0
9.62707	2	1	0	218778	0
9.62757	2	1	0	212411	0
9.62807	2	1	0	216601	0
9.62857	2	1	0	219636	0
9.62907	2	1	0	219690	0
9.62957	2	1	0	220386	0
9.63007	2	1	0	222437	0
9.63057	2	1	0	224142	0
9.63107	2	1	0	222586	0
9.63157	2	1	0	224231	0
9.63207	2	1	0	228677	0
9.63257	2	1	0	220442	0
9.63307	2	1	0	218270	0
9.63357	2	1	0	221518	0
9.63407	2	1	0	220191	0
9.63457	2	1	0	226236	0
9.63507	2	1	0	228581	0
9.63557	2	1	0	231182	0
9.63607	2	1	0	232819	0
9.63657	2	1	0	236006	0
9.63707	2	1	0	232199	0
9.63757	2	1	0	229715	0
9.63807	2	1	0	225855	0
9.63857	2	1	0	229970	0
9.63907	2	1	0	235991	0
9.63957	2	1	0	237614	0
9.64007	2	1	0	234579	0
9.64057	2	1	0	243796	0
9.64107	2	1	0	250015	0
9.64157	2	1	0	253748	0
9.64207	2	1	0	254712	0
9.64257	2	1	0	255768	0
9.64307	2	1	0	259141	0
9.64357	2	1	0	259011	0
9.64407	2	1	0	260490	0
9.64457	2	1	0	262374	0
9.64507	2	1	0	272640	0
9.64557	2	1	0	272214	0
9.64607	2	1	0	276158	0
9.64657	2	1	0	275479	0
9.64707	2	1	0	276877	0
9.64757	2	1	0	279935	0
9.64807	2	1	0	277263	0
9.64857	2	1	0	277834	0
9.64907	2	1	0	276918	0
9.64957	2	1	0	272375	0
9.65007	2	1	0	270163	0
9.65057	2	1	0	274305	0
9.65107	2	1	0	273575	0
9.65157	2	1	0	268628	0
9.65207	2	1	0	264612	0
9.65257	2	1	0	265930	0
9.65307	2	1	0	265657	0
9.65357	2	1	0	265004	0
9.65407	2	1	0	264723	0
9.65457	2	1	0	261902	0
9.65507	2	1	0	260613	0
9.65557	2	1	0	252732	0
9.65607	2	1	0	252779	0
9.65657	2	1	0	253943	0
9.65707	2	1	0	248497	0
9.65757	2	1	0	248703	0
9.65807	2	1	0	247690	0
