Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
12.1495	HARQ FD Txed	1214	9	0	2	1	0	19	2
12.1495	DL DCI Rxed	1214	9	1	2	1	0	16	2
12.15	HARQ FD Txed	1214	9	1	2	1	0	18	2
12.15	DL DCI Rxed	1215	0	0	2	1	0	15	2
12.1505	HARQ FD Txed	1215	0	0	2	1	0	17	2
12.1505	DL DCI Rxed	1215	0	1	2	1	0	19	2
12.151	HARQ FD Txed	1215	0	1	2	1	0	16	2
12.151	DL DCI Rxed	1215	1	0	2	1	0	18	2
12.1515	HARQ FD Txed	1215	1	0	2	1	0	15	2
12.1515	DL DCI Rxed	1215	1	1	2	1	0	17	2
12.152	HARQ FD Txed	1215	1	1	2	1	0	19	2
12.152	DL DCI Rxed	1215	2	0	2	1	0	16	2
12.1525	HARQ FD Txed	1215	2	0	2	1	0	18	2
12.1525	DL DCI Rxed	1215	2	1	2	1	0	15	2
12.153	HARQ FD Txed	1215	2	1	2	1	0	17	2
12.153	DL DCI Rxed	1215	3	0	2	1	0	19	2
12.1535	HARQ FD Txed	1215	3	0	2	1	0	16	2
12.1535	DL DCI Rxed	1215	3	1	2	1	0	18	2
12.154	HARQ FD Txed	1215	3	1	2	1	0	15	2
12.154	DL DCI Rxed	1215	4	0	2	1	0	17	2
12.1545	HARQ FD Txed	1215	4	0	2	1	0	19	2
12.1545	DL DCI Rxed	1215	4	1	2	1	0	16	2
12.155	HARQ FD Txed	1215	4	1	2	1	0	18	2
12.155	DL DCI Rxed	1215	5	0	2	1	0	15	2
12.1555	HARQ FD Txed	1215	5	0	2	1	0	17	2
12.1555	DL DCI Rxed	1215	5	1	2	1	0	19	2
12.156	HARQ FD Txed	1215	5	1	2	1	0	16	2
12.156	DL DCI Rxed	1215	6	0	2	1	0	18	2
12.1565	HARQ FD Txed	1215	6	0	2	1	0	15	2
12.1565	DL DCI Rxed	1215	6	1	2	1	0	17	2
12.157	HARQ FD Txed	1215	6	1	2	1	0	19	2
12.157	DL DCI Rxed	1215	7	0	2	1	0	16	2
12.1575	HARQ FD Txed	1215	7	0	2	1	0	18	2
12.1575	DL DCI Rxed	1215	7	1	2	1	0	15	2
12.158	HARQ FD Txed	1215	7	1	2	1	0	17	2
12.158	DL DCI Rxed	1215	8	0	2	1	0	19	2
12.1585	HARQ FD Txed	1215	8	0	2	1	0	16	2
12.1585	DL DCI Rxed	1215	8	1	2	1	0	18	2
12.159	HARQ FD Txed	1215	8	1	2	1	0	15	2
12.159	DL DCI Rxed	1215	9	0	2	1	0	17	2
12.1595	HARQ FD Txed	1215	9	0	2	1	0	19	2
12.1595	DL DCI Rxed	1215	9	1	2	1	0	16	2
12.16	HARQ FD Txed	1215	9	1	2	1	0	18	2
12.16	DL DCI Rxed	1216	0	0	2	1	0	15	2
12.1605	HARQ FD Txed	1216	0	0	2	1	0	17	2
12.1605	DL DCI Rxed	1216	0	1	2	1	0	19	2
12.161	HARQ FD Txed	1216	0	1	2	1	0	16	2
12.161	DL DCI Rxed	1216	1	0	2	1	0	18	2
12.1615	HARQ FD Txed	1216	1	0	2	1	0	15	2
12.1615	DL DCI Rxed	1216	1	1	2	1	0	17	2
12.162	HARQ FD Txed	1216	1	1	2	1	0	19	2
12.162	DL DCI Rxed	1216	2	0	2	1	0	16	2
12.1625	HARQ FD Txed	1216	2	0	2	1	0	18	2
12.1625	DL DCI Rxed	1216	2	1	2	1	0	15	2
12.163	HARQ FD Txed	1216	2	1	2	1	0	17	2
12.163	DL DCI Rxed	1216	3	0	2	1	0	19	2
12.1635	HARQ FD Txed	1216	3	0	2	1	0	16	2
12.1635	DL DCI Rxed	1216	3	1	2	1	0	18	2
12.164	HARQ FD Txed	1216	3	1	2	1	0	15	2
12.164	DL DCI Rxed	1216	4	0	2	1	0	17	2
12.1645	HARQ FD Txed	1216	4	0	2	1	0	19	2
12.1645	DL DCI Rxed	1216	4	1	2	1	0	16	2
12.165	HARQ FD Txed	1216	4	1	2	1	0	18	2
12.165	DL DCI Rxed	1216	5	0	2	1	0	15	2
12.1655	HARQ FD Txed	1216	5	0	2	1	0	17	2
12.1655	DL DCI Rxed	1216	5	1	2	1	0	19	2
12.166	HARQ FD Txed	1216	5	1	2	1	0	16	2
12.166	DL DCI Rxed	1216	6	0	2	1	0	18	2
12.1665	HARQ FD Txed	1216	6	0	2	1	0	15	2
12.1665	DL DCI Rxed	1216	6	1	2	1	0	17	2
12.167	HARQ FD Txed	1216	6	1	2	1	0	19	2
12.167	DL DCI Rxed	1216	7	0	2	1	0	16	2
12.1675	HARQ FD Txed	1216	7	0	2	1	0	18	2
12.1675	DL DCI Rxed	1216	7	1	2	1	0	15	2
12.168	HARQ FD Txed	1216	7	1	2	1	0	17	2
12.168	DL DCI Rxed	1216	8	0	2	1	0	19	2
12.1685	HARQ FD Txed	1216	8	0	2	1	0	16	2
12.1685	DL DCI Rxed	1216	8	1	2	1	0	18	2
12.169	HARQ FD Txed	1216	8	1	2	1	0	15	2
12.169	DL DCI Rxed	1216	9	0	2	1	0	17	2
12.1695	HARQ FD Txed	1216	9	0	2	1	0	19	2
12.1695	DL DCI Rxed	1216	9	1	2	1	0	16	2
12.17	HARQ FD Txed	1216	9	1	2	1	0	18	2
12.17	DL DCI Rxed	1217	0	0	2	1	0	15	2
12.1705	HARQ FD Txed	1217	0	0	2	1	0	17	2
12.1705	DL DCI Rxed	1217	0	1	2	1	0	19	2
12.171	HARQ FD Txed	1217	0	1	2	1	0	16	2
12.171	DL DCI Rxed	1217	1	0	2	1	0	18	2
12.1715	HARQ FD Txed	1217	1	0	2	1	0	15	2
12.1715	DL DCI Rxed	1217	1	1	2	1	0	17	2
12.172	HARQ FD Txed	1217	1	1	2	1	0	19	2
12.172	DL DCI Rxed	1217	2	0	2	1	0	16	2
12.1725	HARQ FD Txed	1217	2	0	2	1	0	18	2
12.1725	DL DCI Rxed	1217	2	1	2	1	0	15	2
12.173	HARQ FD Txed	1217	2	1	2	1	0	17	2
12.173	DL DCI Rxed	1217	3	0	2	1	0	19	2
12.1735	HARQ FD Txed	1217	3	0	2	1	0	16	2
12.1735	DL DCI Rxed	1217	3	1	2	1	0	18	2
12.174	HARQ FD Txed	1217	3	1	2	1	0	15	2
12.174	DL DCI Rxed	1217	4	0	2	1	0	17	2
12.1745	HARQ FD Txed	1217	4	0	2	1	0	19	2
12.1745	DL DCI Rxed	1217	4	1	2	1	0	16	2
12.175	HARQ FD Txed	1217	4	1	2	1	0	18	2
12.175	DL DCI Rxed	1217	5	0	2	1	0	15	2
12.1755	HARQ FD Txed	1217	5	0	2	1	0	17	2
12.1755	DL DCI Rxed	1217	5	1	2	1	0	19	2
12.176	HARQ FD Txed	1217	5	1	2	1	0	16	2
12.176	DL DCI Rxed	1217	6	0	2	1	0	18	2
12.1765	HARQ FD Txed	1217	6	0	2	1	0	15	2
12.1765	DL DCI Rxed	1217	6	1	2	1	0	17	2
12.177	HARQ FD Txed	1217	6	1	2	1	0	19	2
12.177	DL DCI Rxed	1217	7	0	2	1	0	16	2
12.1775	HARQ FD Txed	1217	7	0	2	1	0	18	2
12.1775	DL DCI Rxed	1217	7	1	2	1	0	15	2
12.178	HARQ FD Txed	1217	7	1	2	1	0	17	2
12.178	DL DCI Rxed	1217	8	0	2	1	0	19	2
12.1785	HARQ FD Txed	1217	8	0	2	1	0	16	2
12.1785	DL DCI Rxed	1217	8	1	2	1	0	18	2
12.179	HARQ FD Txed	1217	8	1	2	1	0	15	2
12.179	DL DCI Rxed	1217	9	0	2	1	0	17	2
12.1795	HARQ FD Txed	1217	9	0	2	1	0	19	2
12.1795	DL DCI Rxed	1217	9	1	2	1	0	16	2
12.18	HARQ FD Txed	1217	9	1	2	1	0	18	2
12.18	DL DCI Rxed	1218	0	0	2	1	0	15	2
12.1805	HARQ FD Txed	1218	0	0	2	1	0	17	2
12.1805	DL DCI Rxed	1218	0	1	2	1	0	19	2
12.181	HARQ FD Txed	1218	0	1	2	1	0	16	2
12.181	DL DCI Rxed	1218	1	0	2	1	0	18	2
12.1815	HARQ FD Txed	1218	1	0	2	1	0	15	2
12.1815	DL DCI Rxed	1218	1	1	2	1	0	17	2
12.182	HARQ FD Txed	1218	1	1	2	1	0	19	2
12.182	DL DCI Rxed	1218	2	0	2	1	0	16	2
12.1825	HARQ FD Txed	1218	2	0	2	1	0	18	2
12.1825	DL DCI Rxed	1218	2	1	2	1	0	15	2
12.183	HARQ FD Txed	1218	2	1	2	1	0	17	2
12.183	DL DCI Rxed	1218	3	0	2	1	0	19	2
12.1835	HARQ FD Txed	1218	3	0	2	1	0	16	2
12.1835	DL DCI Rxed	1218	3	1	2	1	0	18	2
12.184	HARQ FD Txed	1218	3	1	2	1	0	15	2
12.184	DL DCI Rxed	1218	4	0	2	1	0	17	2
12.1845	HARQ FD Txed	1218	4	0	2	1	0	19	2
12.1845	DL DCI Rxed	1218	4	1	2	1	0	16	2
12.185	HARQ FD Txed	1218	4	1	2	1	0	18	2
12.185	DL DCI Rxed	1218	5	0	2	1	0	15	2
12.1855	HARQ FD Txed	1218	5	0	2	1	0	17	2
12.1855	DL DCI Rxed	1218	5	1	2	1	0	19	2
12.186	HARQ FD Txed	1218	5	1	2	1	0	16	2
12.186	DL DCI Rxed	1218	6	0	2	1	0	18	2
12.1865	HARQ FD Txed	1218	6	0	2	1	0	15	2
12.1865	DL DCI Rxed	1218	6	1	2	1	0	17	2
12.187	HARQ FD Txed	1218	6	1	2	1	0	19	2
12.187	DL DCI Rxed	1218	7	0	2	1	0	16	2
12.1875	HARQ FD Txed	1218	7	0	2	1	0	18	2
12.1875	DL DCI Rxed	1218	7	1	2	1	0	15	2
12.188	HARQ FD Txed	1218	7	1	2	1	0	17	2
12.188	DL DCI Rxed	1218	8	0	2	1	0	19	2
12.1885	HARQ FD Txed	1218	8	0	2	1	0	16	2
12.1885	DL DCI Rxed	1218	8	1	2	1	0	18	2
12.189	HARQ FD Txed	1218	8	1	2	1	0	15	2
12.189	DL DCI Rxed	1218	9	0	2	1	0	17	2
12.1895	HARQ FD Txed	1218	9	0	2	1	0	19	2
12.1895	DL DCI Rxed	1218	9	1	2	1	0	16	2
12.19	HARQ FD Txed	1218	9	1	2	1	0	18	2
12.19	DL DCI Rxed	1219	0	0	2	1	0	15	2
12.1905	HARQ FD Txed	1219	0	0	2	1	0	17	2
12.1905	DL DCI Rxed	1219	0	1	2	1	0	19	2
12.191	HARQ FD Txed	1219	0	1	2	1	0	16	2
12.191	DL DCI Rxed	1219	1	0	2	1	0	18	2
12.1915	HARQ FD Txed	1219	1	0	2	1	0	15	2
12.1915	DL DCI Rxed	1219	1	1	2	1	0	17	2
12.192	HARQ FD Txed	1219	1	1	2	1	0	19	2
12.192	DL DCI Rxed	1219	2	0	2	1	0	16	2
12.1925	HARQ FD Txed	1219	2	0	2	1	0	18	2
12.1925	DL DCI Rxed	1219	2	1	2	1	0	15	2
12.193	HARQ FD Txed	1219	2	1	2	1	0	17	2
12.193	DL DCI Rxed	1219	3	0	2	1	0	19	2
12.1935	HARQ FD Txed	1219	3	0	2	1	0	16	2
12.1935	DL DCI Rxed	1219	3	1	2	1	0	18	2
12.194	HARQ FD Txed	1219	3	1	2	1	0	15	2
12.194	DL DCI Rxed	1219	4	0	2	1	0	17	2
12.1945	HARQ FD Txed	1219	4	0	2	1	0	19	2
12.1945	DL DCI Rxed	1219	4	1	2	1	0	16	2
12.195	HARQ FD Txed	1219	4	1	2	1	0	18	2
12.195	DL DCI Rxed	1219	5	0	2	1	0	15	2
12.1955	HARQ FD Txed	1219	5	0	2	1	0	17	2
12.1955	DL DCI Rxed	1219	5	1	2	1	0	19	2
12.196	HARQ FD Txed	1219	5	1	2	1	0	16	2
12.196	DL DCI Rxed	1219	6	0	2	1	0	18	2
12.1965	HARQ FD Txed	1219	6	0	2	1	0	15	2
12.1965	DL DCI Rxed	1219	6	1	2	1	0	17	2
12.197	HARQ FD Txed	1219	6	1	2	1	0	19	2
12.197	DL DCI Rxed	1219	7	0	2	1	0	16	2
12.1975	HARQ FD Txed	1219	7	0	2	1	0	18	2
12.1975	DL DCI Rxed	1219	7	1	2	1	0	15	2
12.198	HARQ FD Txed	1219	7	1	2	1	0	17	2
12.198	DL DCI Rxed	1219	8	0	2	1	0	19	2
12.1985	HARQ FD Txed	1219	8	0	2	1	0	16	2
12.1985	DL DCI Rxed	1219	8	1	2	1	0	18	2
12.199	HARQ FD Txed	1219	8	1	2	1	0	15	2
12.199	DL DCI Rxed	1219	9	0	2	1	0	17	2
12.1995	HARQ FD Txed	1219	9	0	2	1	0	19	2
12.1995	DL DCI Rxed	1219	9	1	2	1	0	16	2
12.2	HARQ FD Txed	1219	9	1	2	1	0	18	2
12.2	DL DCI Rxed	1220	0	0	2	1	0	15	2
12.2005	HARQ FD Txed	1220	0	0	2	1	0	17	2
12.2005	DL DCI Rxed	1220	0	1	2	1	0	19	2
12.201	HARQ FD Txed	1220	0	1	2	1	0	16	2
12.201	DL DCI Rxed	1220	1	0	2	1	0	18	2
12.2015	HARQ FD Txed	1220	1	0	2	1	0	15	2
12.2015	DL DCI Rxed	1220	1	1	2	1	0	17	2
12.202	HARQ FD Txed	1220	1	1	2	1	0	19	2
12.202	DL DCI Rxed	1220	2	0	2	1	0	16	2
12.2025	HARQ FD Txed	1220	2	0	2	1	0	18	2
12.2025	DL DCI Rxed	1220	2	1	2	1	0	15	2
12.203	HARQ FD Txed	1220	2	1	2	1	0	17	2
12.203	DL DCI Rxed	1220	3	0	2	1	0	19	2
12.2035	HARQ FD Txed	1220	3	0	2	1	0	16	2
12.2035	DL DCI Rxed	1220	3	1	2	1	0	18	2
12.204	HARQ FD Txed	1220	3	1	2	1	0	15	2
12.204	DL DCI Rxed	1220	4	0	2	1	0	17	2
12.2045	HARQ FD Txed	1220	4	0	2	1	0	19	2
12.2045	DL DCI Rxed	1220	4	1	2	1	0	16	2
12.205	HARQ FD Txed	1220	4	1	2	1	0	18	2
12.205	DL DCI Rxed	1220	5	0	2	1	0	15	2
12.2055	HARQ FD Txed	1220	5	0	2	1	0	17	2
12.2055	DL DCI Rxed	1220	5	1	2	1	0	19	2
12.206	HARQ FD Txed	1220	5	1	2	1	0	16	2
12.206	DL DCI Rxed	1220	6	0	2	1	0	18	2
12.2065	HARQ FD Txed	1220	6	0	2	1	0	15	2
12.2065	DL DCI Rxed	1220	6	1	2	1	0	17	2
12.207	HARQ FD Txed	1220	6	1	2	1	0	19	2
12.207	DL DCI Rxed	1220	7	0	2	1	0	16	2
12.2075	HARQ FD Txed	1220	7	0	2	1	0	18	2
12.2075	DL DCI Rxed	1220	7	1	2	1	0	15	2
12.208	HARQ FD Txed	1220	7	1	2	1	0	17	2
12.208	DL DCI Rxed	1220	8	0	2	1	0	19	2
12.2085	HARQ FD Txed	1220	8	0	2	1	0	16	2
12.2085	DL DCI Rxed	1220	8	1	2	1	0	18	2
12.209	HARQ FD Txed	1220	8	1	2	1	0	15	2
12.209	DL DCI Rxed	1220	9	0	2	1	0	17	2
12.2095	HARQ FD Txed	1220	9	0	2	1	0	19	2
12.2095	DL DCI Rxed	1220	9	1	2	1	0	16	2
12.21	HARQ FD Txed	1220	9	1	2	1	0	18	2
12.21	DL DCI Rxed	1221	0	0	2	1	0	15	2
12.2105	HARQ FD Txed	1221	0	0	2	1	0	17	2
12.2105	DL DCI Rxed	1221	0	1	2	1	0	19	2
12.211	HARQ FD Txed	1221	0	1	2	1	0	16	2
12.211	DL DCI Rxed	1221	1	0	2	1	0	18	2
12.2115	HARQ FD Txed	1221	1	0	2	1	0	15	2
12.2115	DL DCI Rxed	1221	1	1	2	1	0	17	2
12.212	HARQ FD Txed	1221	1	1	2	1	0	19	2
12.212	DL DCI Rxed	1221	2	0	2	1	0	16	2
12.2125	HARQ FD Txed	1221	2	0	2	1	0	18	2
12.2125	DL DCI Rxed	1221	2	1	2	1	0	15	2
12.213	HARQ FD Txed	1221	2	1	2	1	0	17	2
12.213	DL DCI Rxed	1221	3	0	2	1	0	19	2
12.2135	HARQ FD Txed	1221	3	0	2	1	0	16	2
12.2135	DL DCI Rxed	1221	3	1	2	1	0	18	2
12.214	HARQ FD Txed	1221	3	1	2	1	0	15	2
12.214	DL DCI Rxed	1221	4	0	2	1	0	17	2
12.2145	HARQ FD Txed	1221	4	0	2	1	0	19	2
12.2145	DL DCI Rxed	1221	4	1	2	1	0	16	2
12.215	HARQ FD Txed	1221	4	1	2	1	0	18	2
12.215	DL DCI Rxed	1221	5	0	2	1	0	15	2
12.2155	HARQ FD Txed	1221	5	0	2	1	0	17	2
12.2155	DL DCI Rxed	1221	5	1	2	1	0	19	2
12.216	HARQ FD Txed	1221	5	1	2	1	0	16	2
12.216	DL DCI Rxed	1221	6	0	2	1	0	18	2
12.2165	HARQ FD Txed	1221	6	0	2	1	0	15	2
12.2165	DL DCI Rxed	1221	6	1	2	1	0	17	2
12.217	HARQ FD Txed	1221	6	1	2	1	0	19	2
12.217	DL DCI Rxed	1221	7	0	2	1	0	16	2
12.2175	HARQ FD Txed	1221	7	0	2	1	0	18	2
12.2175	DL DCI Rxed	1221	7	1	2	1	0	15	2
12.218	HARQ FD Txed	1221	7	1	2	1	0	17	2
12.218	DL DCI Rxed	1221	8	0	2	1	0	19	2
12.2185	HARQ FD Txed	1221	8	0	2	1	0	16	2
12.2185	DL DCI Rxed	1221	8	1	2	1	0	18	2
12.219	HARQ FD Txed	1221	8	1	2	1	0	15	2
12.219	DL DCI Rxed	1221	9	0	2	1	0	17	2
12.2195	HARQ FD Txed	1221	9	0	2	1	0	19	2
12.2195	DL DCI Rxed	1221	9	1	2	1	0	16	2
12.22	HARQ FD Txed	1221	9	1	2	1	0	18	2
12.22	DL DCI Rxed	1222	0	0	2	1	0	15	2
12.2205	HARQ FD Txed	1222	0	0	2	1	0	17	2
12.2205	DL DCI Rxed	1222	0	1	2	1	0	19	2
12.221	HARQ FD Txed	1222	0	1	2	1	0	16	2
12.221	DL DCI Rxed	1222	1	0	2	1	0	18	2
12.2215	HARQ FD Txed	1222	1	0	2	1	0	15	2
12.2215	DL DCI Rxed	1222	1	1	2	1	0	17	2
12.222	HARQ FD Txed	1222	1	1	2	1	0	19	2
12.222	DL DCI Rxed	1222	2	0	2	1	0	16	2
12.2225	HARQ FD Txed	1222	2	0	2	1	0	18	2
12.2225	DL DCI Rxed	1222	2	1	2	1	0	15	2
12.223	HARQ FD Txed	1222	2	1	2	1	0	17	2
12.223	DL DCI Rxed	1222	3	0	2	1	0	19	2
12.2235	HARQ FD Txed	1222	3	0	2	1	0	16	2
12.2235	DL DCI Rxed	1222	3	1	2	1	0	18	2
12.224	HARQ FD Txed	1222	3	1	2	1	0	15	2
12.224	DL DCI Rxed	1222	4	0	2	1	0	17	2
12.2245	HARQ FD Txed	1222	4	0	2	1	0	19	2
12.2245	DL DCI Rxed	1222	4	1	2	1	0	16	2
12.225	HARQ FD Txed	1222	4	1	2	1	0	18	2
12.225	DL DCI Rxed	1222	5	0	2	1	0	15	2
12.2255	HARQ FD Txed	1222	5	0	2	1	0	17	2
12.2255	DL DCI Rxed	1222	5	1	2	1	0	19	2
12.226	HARQ FD Txed	1222	5	1	2	1	0	16	2
12.226	DL DCI Rxed	1222	6	0	2	1	0	18	2
12.2265	HARQ FD Txed	1222	6	0	2	1	0	15	2
12.2265	DL DCI Rxed	1222	6	1	2	1	0	17	2
12.227	HARQ FD Txed	1222	6	1	2	1	0	19	2
12.227	DL DCI Rxed	1222	7	0	2	1	0	16	2
12.2275	HARQ FD Txed	1222	7	0	2	1	0	18	2
12.2275	DL DCI Rxed	1222	7	1	2	1	0	15	2
12.228	HARQ FD Txed	1222	7	1	2	1	0	17	2
12.228	DL DCI Rxed	1222	8	0	2	1	0	19	2
12.2285	HARQ FD Txed	1222	8	0	2	1	0	16	2
12.2285	DL DCI Rxed	1222	8	1	2	1	0	18	2
12.229	HARQ FD Txed	1222	8	1	2	1	0	15	2
12.229	DL DCI Rxed	1222	9	0	2	1	0	17	2
12.2295	HARQ FD Txed	1222	9	0	2	1	0	19	2
12.2295	DL DCI Rxed	1222	9	1	2	1	0	16	2
12.23	HARQ FD Txed	1222	9	1	2	1	0	18	2
12.23	DL DCI Rxed	1223	0	0	2	1	0	15	2
12.2305	HARQ FD Txed	1223	0	0	2	1	0	17	2
12.2305	DL DCI Rxed	1223	0	1	2	1	0	19	2
12.231	HARQ FD Txed	1223	0	1	2	1	0	16	2
12.231	DL DCI Rxed	1223	1	0	2	1	0	18	2
12.2315	HARQ FD Txed	1223	1	0	2	1	0	15	2
12.2315	DL DCI Rxed	1223	1	1	2	1	0	17	2
12.232	HARQ FD Txed	1223	1	1	2	1	0	19	2
12.232	DL DCI Rxed	1223	2	0	2	1	0	16	2
12.2325	HARQ FD Txed	1223	2	0	2	1	0	18	2
12.2325	DL DCI Rxed	1223	2	1	2	1	0	15	2
12.233	HARQ FD Txed	1223	2	1	2	1	0	17	2
12.233	DL DCI Rxed	1223	3	0	2	1	0	19	2
12.2335	HARQ FD Txed	1223	3	0	2	1	0	16	2
12.2335	DL DCI Rxed	1223	3	1	2	1	0	18	2
12.234	HARQ FD Txed	1223	3	1	2	1	0	15	2
12.234	DL DCI Rxed	1223	4	0	2	1	0	17	2
12.2345	HARQ FD Txed	1223	4	0	2	1	0	19	2
12.2345	DL DCI Rxed	1223	4	1	2	1	0	16	2
12.235	HARQ FD Txed	1223	4	1	2	1	0	18	2
12.235	DL DCI Rxed	1223	5	0	2	1	0	15	2
12.2355	HARQ FD Txed	1223	5	0	2	1	0	17	2
12.2355	DL DCI Rxed	1223	5	1	2	1	0	19	2
12.236	HARQ FD Txed	1223	5	1	2	1	0	16	2
12.236	DL DCI Rxed	1223	6	0	2	1	0	18	2
12.2365	HARQ FD Txed	1223	6	0	2	1	0	15	2
12.2365	DL DCI Rxed	1223	6	1	2	1	0	17	2
12.237	HARQ FD Txed	1223	6	1	2	1	0	19	2
12.237	DL DCI Rxed	1223	7	0	2	1	0	16	2
12.2375	HARQ FD Txed	1223	7	0	2	1	0	18	2
12.2375	DL DCI Rxed	1223	7	1	2	1	0	15	2
12.238	HARQ FD Txed	1223	7	1	2	1	0	17	2
12.238	DL DCI Rxed	1223	8	0	2	1	0	19	2
12.2385	HARQ FD Txed	1223	8	0	2	1	0	16	2
12.2385	DL DCI Rxed	1223	8	1	2	1	0	18	2
12.239	HARQ FD Txed	1223	8	1	2	1	0	15	2
12.239	DL DCI Rxed	1223	9	0	2	1	0	17	2
12.2395	HARQ FD Txed	1223	9	0	2	1	0	19	2
12.2395	DL DCI Rxed	1223	9	1	2	1	0	16	2
12.24	HARQ FD Txed	1223	9	1	2	1	0	18	2
12.24	DL DCI Rxed	1224	0	0	2	1	0	15	2
12.2405	HARQ FD Txed	1224	0	0	2	1	0	17	2
12.2405	DL DCI Rxed	1224	0	1	2	1	0	19	2
12.241	HARQ FD Txed	1224	0	1	2	1	0	16	2
12.241	DL DCI Rxed	1224	1	0	2	1	0	18	2
12.2415	HARQ FD Txed	1224	1	0	2	1	0	15	2
12.2415	DL DCI Rxed	1224	1	1	2	1	0	17	2
12.242	HARQ FD Txed	1224	1	1	2	1	0	19	2
12.242	DL DCI Rxed	1224	2	0	2	1	0	16	2
12.2425	HARQ FD Txed	1224	2	0	2	1	0	18	2
12.2425	DL DCI Rxed	1224	2	1	2	1	0	15	2
12.243	HARQ FD Txed	1224	2	1	2	1	0	17	2
12.243	DL DCI Rxed	1224	3	0	2	1	0	19	2
12.2435	HARQ FD Txed	1224	3	0	2	1	0	16	2
12.2435	DL DCI Rxed	1224	3	1	2	1	0	18	2
12.244	HARQ FD Txed	1224	3	1	2	1	0	15	2
12.244	DL DCI Rxed	1224	4	0	2	1	0	17	2
12.2445	HARQ FD Txed	1224	4	0	2	1	0	19	2
12.2445	DL DCI Rxed	1224	4	1	2	1	0	16	2
12.245	HARQ FD Txed	1224	4	1	2	1	0	18	2
12.245	DL DCI Rxed	1224	5	0	2	1	0	15	2
12.2455	HARQ FD Txed	1224	5	0	2	1	0	17	2
12.2455	DL DCI Rxed	1224	5	1	2	1	0	19	2
12.246	HARQ FD Txed	1224	5	1	2	1	0	16	2
12.246	DL DCI Rxed	1224	6	0	2	1	0	18	2
12.2465	HARQ FD Txed	1224	6	0	2	1	0	15	2
12.2465	DL DCI Rxed	1224	6	1	2	1	0	17	2
12.247	HARQ FD Txed	1224	6	1	2	1	0	19	2
12.247	DL DCI Rxed	1224	7	0	2	1	0	16	2
12.2475	HARQ FD Txed	1224	7	0	2	1	0	18	2
12.2475	DL DCI Rxed	1224	7	1	2	1	0	15	2
12.248	HARQ FD Txed	1224	7	1	2	1	0	17	2
12.248	DL DCI Rxed	1224	8	0	2	1	0	19	2
12.2485	HARQ FD Txed	1224	8	0	2	1	0	16	2
12.2485	DL DCI Rxed	1224	8	1	2	1	0	18	2
12.249	HARQ FD Txed	1224	8	1	2	1	0	15	2
12.249	DL DCI Rxed	1224	9	0	2	1	0	17	2
12.2495	HARQ FD Txed	1224	9	0	2	1	0	19	2
12.2495	DL DCI Rxed	1224	9	1	2	1	0	16	2
12.25	HARQ FD Txed	1224	9	1	2	1	0	18	2
12.25	DL DCI Rxed	1225	0	0	2	1	0	15	2
12.2505	HARQ FD Txed	1225	0	0	2	1	0	17	2
12.2505	DL DCI Rxed	1225	0	1	2	1	0	19	2
12.251	HARQ FD Txed	1225	0	1	2	1	0	16	2
12.251	DL DCI Rxed	1225	1	0	2	1	0	18	2
12.2515	HARQ FD Txed	1225	1	0	2	1	0	15	2
12.2515	DL DCI Rxed	1225	1	1	2	1	0	17	2
12.252	HARQ FD Txed	1225	1	1	2	1	0	19	2
12.252	DL DCI Rxed	1225	2	0	2	1	0	16	2
12.2525	HARQ FD Txed	1225	2	0	2	1	0	18	2
12.2525	DL DCI Rxed	1225	2	1	2	1	0	15	2
12.253	HARQ FD Txed	1225	2	1	2	1	0	17	2
12.253	DL DCI Rxed	1225	3	0	2	1	0	19	2
12.2535	HARQ FD Txed	1225	3	0	2	1	0	16	2
12.2535	DL DCI Rxed	1225	3	1	2	1	0	18	2
12.254	HARQ FD Txed	1225	3	1	2	1	0	15	2
12.254	DL DCI Rxed	1225	4	0	2	1	0	17	2
12.2545	HARQ FD Txed	1225	4	0	2	1	0	19	2
12.2545	DL DCI Rxed	1225	4	1	2	1	0	16	2
12.255	HARQ FD Txed	1225	4	1	2	1	0	18	2
12.255	DL DCI Rxed	1225	5	0	2	1	0	15	2
12.2555	HARQ FD Txed	1225	5	0	2	1	0	17	2
12.2555	DL DCI Rxed	1225	5	1	2	1	0	19	2
12.256	HARQ FD Txed	1225	5	1	2	1	0	16	2
12.256	DL DCI Rxed	1225	6	0	2	1	0	18	2
12.2565	HARQ FD Txed	1225	6	0	2	1	0	15	2
12.2565	DL DCI Rxed	1225	6	1	2	1	0	17	2
12.257	HARQ FD Txed	1225	6	1	2	1	0	19	2
12.257	DL DCI Rxed	1225	7	0	2	1	0	16	2
12.2575	HARQ FD Txed	1225	7	0	2	1	0	18	2
12.2575	DL DCI Rxed	1225	7	1	2	1	0	15	2
12.258	HARQ FD Txed	1225	7	1	2	1	0	17	2
12.258	DL DCI Rxed	1225	8	0	2	1	0	19	2
12.2585	HARQ FD Txed	1225	8	0	2	1	0	16	2
12.2585	DL DCI Rxed	1225	8	1	2	1	0	18	2
12.259	HARQ FD Txed	1225	8	1	2	1	0	15	2
12.259	DL DCI Rxed	1225	9	0	2	1	0	17	2
12.2595	HARQ FD Txed	1225	9	0	2	1	0	19	2
12.2595	DL DCI Rxed	1225	9	1	2	1	0	16	2
